paper_id,section,challenge_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,has_section5_signal,has_section6_signal,has_section7_signal,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_011,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,INDIRECT,"The concept of hardware_scalability_efficiency is indirectly related to the passage, which mentions reducing equipment size, low cost, and improving spectrum utilization, all of which are aspects of efficient hardware design.","In this paper, we use the transceiver integrated design at the signal transmitter, requiring no additional equipment hardware, and use OFDM waveform for data transmission and positioning. This system uses the cross-correlation calculation between the transmitted signal and the reflected signal to find the time delay between the receiver and the transmitter. The system adopts passive ranging, which means that the sensing process is undertaken by the transmitter side, and the user's communication performance will not be affected by the sensing process. In order to achieve low complexity and low cost, we design an OISAC system with intensity modulation and direct detection.",29,29,Retroreflective Optical ISAC Supporting 3D Positioning in Indoor Environments > I. INTRODUCTION,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_012,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,wireless_fso,True,True,True,bridge,INDIRECT,,,False
O_ISAC_013,8B,hardware_scalability_efficiency,complex hardware,lexical,INDIRECT,"The concept of hardware_scalability_efficiency is related to the discussion of increasing hardware equipment leading to increased system cost and limited improvement in vibration signal quality, as well as the complexity and cost of traditional OFDR systems, indicating an indirect relationship between hardware scalability and efficiency.","Another long-distance DOFVS is based on OFDR. Traditional OFDR systems are single-ended based on external modulation, using a single sideband with a suppressed carrier (SSB-SC) modulator and a narrow linewidth fiber laser as a tunable laser source (TLS), which is high-cost and requiring complex hardware to be readjustment before each measurement. The methods for OFDR to extend sensing distance are similar to ϕ-OTDR. Using weak reflection generated by FBG, Zhang et al. [36] recovered multipoint vibration events over 100 km. However, it is no longer suitable for existing optical communication networks. By relay amplifier, Qin et al. [37] successfully located vibration events up to 220 km, and the single-span distance reached 110.9 km. However, the strain resolution is not mentioned and multiple simultaneous vibration events are not verified. Besides, the time-gated digital OFDR (TGD-OFDR) or gated OFDR (G-OFDR) as a branch of OFDR can recover the waveform of vibration events. However, these methods also need a dual-ended amplification structure [38] or construct weak reflections [39] to enhance backscattering to detect vibration events >100 km.",80,80,I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_014,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_015,8B,hardware_scalability_efficiency,HW complexity,fuzzy:96.0,NONE,"The snippet discusses a novel IVLCS system with MAPs, focusing on optimizing aggregate sum rate, sensing MI, and user mobility. It does not directly or indirectly mention hardware scalability or efficiency.","In this letter, a novel IVLCS system equipped with MAPs has been considered to solve the LOS blockage, device orientation, limited FOV, and user mobility issues. A nonconvex optimization problem for maximizing the aggregate sum rate and sensing MI by jointly optimizing MAP position and user association subject to minimum data rate and sensing MI requirements and AP movement constraints has been formulated. By leveraging the difference of convex function and the MM technique, the non-convex problem was transformed into a convex problem for which a low complexity",211,211,IV. SIMULATION RESULTS > V. CONCLUSION,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_016,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_017,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,NONE,"The text does not mention hardware scalability or efficiency, it discusses a double-effect DNN-based DBP scheme for ISAC and its challenges.","Due to DBP is similar to DNN in structure, a Neural Network can be used to build the mathematical structure of DBP [7]. However, it is difficult to update the DNN-based DBP module at the beginning of DSP, since the update processing will go through all the compensation processing which leads to high complexity, low time efficiency and low stability. In order to overcome this obstacle and achieve an effective ISAC, a doubleeffect DNN-based DBP scheme is proposed as shown in Fig.1.",23,23,**2. Double-effect DNN-based DBP scheme for ISAC**,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_017,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,NONE,"The text provides a list of references related to optical transmission and signal processing, but does not mention hardware scalability or efficiency.","- [7] B. I. Bitachon, *et al*., ""Deep learning based digital backpropagation demonstrating SNR gain at low complexity in a 1200 km transmission link."" Opt. Express, 28(20), 29318-29334 (2020).",79,79,**2. Double-effect DNN-based DBP scheme for ISAC** > **4. Conclusion** > **Acknowledgements** > **References**,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,WEAK,llama-3.3-70b-versatile,NONE,True
O_ISAC_018,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,INDIRECT,"The concept of hardware_scalability_efficiency is indirectly related to the snippet, which discusses the integration of microwave technology and fiber-optic communication, and the use of optical devices and fiber links to enable modulation and front-haul transmission. The mention of reducing complexity and cost, and the use of a single dual drive Mach-Zehnder modulator, implies a focus on efficient hardware design, but does not directly address scalability.","[6]. Radio-over-fiber (RoF) technology leverages optical devices and fiber links to enable the modulation and front-haul transmission of microwave signal, offering seamless integration of microwave technology and fiber-optic communication [7], [8], [9]. Optical heterodyne detection-based analog RoF systems present a promising solution by remotely generating modulated microwave signals without requiring a local laser source at the AAU side. This approach enables polarization multiplexed detection using only two photodetectors (PDs), significantly reducing the complexity and cost of coherent RoF systems [10], [11], [12]. Furthermore, a single dual drive Mach-Zehnder modulator (DD-MZM) or IQ modulator is employed to achieve optical I/Q up-conversion, simultaneously generating signal and local oscillator (LO) light for heterodyne coherent detection [13].",27,27,Coexistence of Distributed Sensing and Ultra-Simple Coherent RoF Based Front-Haul for Radio Access Network > I. INTRODUCTION,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_019,8B,hardware_scalability_efficiency,HW complexity,fuzzy:88.0,NONE,"The snippet discusses the integration of communication and sensing functionalities, the limitations of early systems, and the potential of millimeter-wave (MMW) bands, but does not directly address hardware scalability efficiency.","In the aforementioned architecture, the RAU inevitably interacts with multiple MSs, making it necessary to introduce full-duplex technology [14]. However, most of the experiments reported [15]-[18] rarely realized bidirectional communication. The reason behind is that the RAU must send and receive data simultaneously and continuously, requiring the separation of incoming and outgoing signals with high Nevertheless, during the integration of communication and sensing, the addition of sensing capabilities should not hinder bidirectional communication. To address this issue, we propose a microwave photonicsbased full-duplex ISAC system architecture, which separates signals using FDM. Additionally, for transmitting uplink signals, we designed a carrier reuse unit with downlink phase modulation and uplink intensity modulation, significantly reducing both costs and system complexity.",45,45,I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_020,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_021,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_022,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,NONE,"The text does not discuss hardware scalability or efficiency directly, it focuses on optical wireless communication, modulation techniques, and visible light communication.","From the data transmission point of view, a large part of the research has been focused on modulation techniques to optimise the performance of VLC systems. In this respect, many variants of the well-known orthogonal frequency division multiplexing (OFDM) scheme have been proposed – for example direct current (DC)-biased optical (DCO) OFDM, asymmetrically clipped optical (ACO) OFDM or layered ACO (LACO) OFDM [8] –, so that it is now the dominant modulation in OWC, including in standards [9]. OFDM offers high spectral and energy efficiency as well as significant time and frequency multiplexing capabilities, but at the cost of a high peak-to-average power ratio (PAPR), which therefore requires highly linear amplifiers and light sources, and high complexity due to the use of fast Fourier transform (FFT) and inverse FFT (IFFT) [10], [11].",27,27,Joint Visible Light Sensing and Communication Using *m*-CAP Modulation > I. Introduction,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_022,8B,hardware_scalability_efficiency,hardware complexity,lexical,INDIRECT,"The text mentions that higher *m* values will lead to greater hardware complexity, which implies a relationship between the system's design and its hardware scalability and efficiency.","From these various observations, we can deduce that from the communication point of view, it is in our best interest to use *m*-CAP modulations with a large number of sub-bands implemented with I/Q filters of high length and roll-off factor. However, higher *m* values will lead to greater hardware complexity due to the greater number of FIR filters required. Similarly, longer I/Q filters are more complex to implement. At the same time, increasing the roll-off factor introduces for each *m*-CAP band an increasing excess bandwidth, and thus reduces the overall spectral efficiency of the scheme. Consequently, a trade-off must be made when α and *L*SPAN are chosen. Here, we consider that a number of sub-bands *m* = 4, a roll-off factor α = 0.4 and a filter length *L*SPAN = 10 provide a good compromise between performance and complexity, so that these values may be used as standard configuration.",414,414,"<span id=""page-3-0""></span>D. The Optical Wireless Channel > <span id=""page-4-0""></span>E. m-CAP Data Transmission Principles > <span id=""page-7-1""></span>B. Positioning Performance > <span id=""page-8-0""></span>*C. Communication Performance*",,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_022,8B,hardware_scalability_efficiency,HW complexity,fuzzy:88.0,INDIRECT,"The text discusses the trade-off between communication performance and complexity, which is related to hardware scalability and efficiency, as more complex systems may require more hardware resources.","The simulations show that in the proposed set-up, an UE placed at any point 85 cm above the floor will be exposed to an illuminance between 300 and 500 lux, will be located with an error lower than 7.17 cm in 90% of the cases, and will be able to receive data at 32 Mbps with a BER < 3.8×10<sup>−</sup>3. They also show that the positioning error depends strongly on the bias current *Ib* but marginally on the other studied parameters, whereas the communication performance increase with *m*, α and *L*SPAN, however at the cost of complexity.",440,440,IV. CONCLUSIONS AND FUTURE WORK,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_023,8B,hardware_scalability_efficiency,HW complexity,fuzzy:88.0,NONE,"The text discusses the convergence of an algorithm and the adjustment of parameters to accelerate convergence, but does not mention hardware scalability or efficiency.","<span id=""page-5-0""></span>where  $\rho \in [0, 1]$  is a weighted factor that determines the step length of the BCD algorithm. The iteration repeats until the objective  $C^{(i)}$  converges, which is summarized in Algorithm 1. Since its convergence cannot be derived theoretically, the iteration of Algorithm 1 should be aborted if the value of  $\tilde{C}^{(i)}$  cannot converge within a given amount of iterations. Afterward, both the initial points  $b^{(0)}$ ,  $\tilde{P}^{(0)}(k)$  and the weighted factor  $\rho$  can be adjusted to accelerate convergence. Additionally, the clipping noise PSD  $P_{w_p}(k)$  is assumed to be a constant and only updated at the start of each iteration to reduce computational complexity.",360,360,"II. SYSTEM MODEL > <span id=""page-2-1""></span>A. DCO-OFDM Signal Model > <span id=""page-3-0""></span>B. Channel Model > <span id=""page-4-7""></span>A. Joint Power Allocation Problem",,,wireless_fso,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_023,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,NONE,"The text describes the normalized subcarrier power allocation in different scenarios and the water-filling method for maximizing spectral efficiency, but does not mention hardware scalability or efficiency.","Additionally, Fig. [6](#page-10-1) also shows the *duality* of (P1-2) and (P2-2). Given the noise PSDs *Nc* and *Ns*, an individual power allocation curve can be derived by the closed-form expressions in both [\(41\)](#page-6-8) and [\(53\)](#page-8-7) with *c*/2ς<sup>0</sup> and *C*<sup>0</sup> appropriately tuned. Therefore, considering the convergence for different sensing precisions in Fig. [4,](#page-9-2) we can turn to the sensing-centric design for a small *c*/2ς<sup>0</sup> to reduce the complexity or vice versa.",743,743,"<span id=""page-9-1""></span>A. Results of the Iterative Optimization Algorithm > B. Optimal Resource Allocation and Tradeoff",,,wireless_fso,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_023,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,INDIRECT,"The text discusses the complexity of an algorithm and the tradeoff between spectral efficiency and sensing precision, which can be related to hardware scalability and efficiency in terms of computational complexity and resource allocation.","other to rectify the PSD of clipping noise. Therefore, we only need to conduct the golden search once, which yields a complexity of  $\mathcal{O}(\log(1/\varepsilon_b))$  with  $\varepsilon_b$  denoting the error threshold for b. On the other hand, Fig. 4 indicates that the dual variables can be modeled as geometric convergence during the iterative optimization. Denoting the error threshold for  $\mu$  and  $\eta$  as  $\varepsilon_\mu$  and  $\varepsilon_\eta$ , respectively, each BCD iteration contains about  $\mathcal{O}(\log(1/\varepsilon_\mu) + \log(1/\varepsilon_\eta))$  iterations in the iterative optimization algorithm, where the complexity for bisection methods is also  $\mathcal{O}(\log(1/\varepsilon_\mu) + \log(1/\varepsilon_\eta))$ . In consequence, considering an  $\mathcal{O}(N)$  complexity for calculating SNDR on each subcarrier, the total complexity is expressed as",759,759,*C. Computational Complexity and Scalability*,,,wireless_fso,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_024,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_025,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_026,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,INDIRECT,"The concept of hardware_scalability_efficiency is related to the discussion of integrating sensing and communication systems, and the advantages of photonics-based ISAC systems in terms of bandwidth and integration with existing network architecture. However, the text does not directly discuss hardware scalability or efficiency, but rather implies it through the benefits of photonics-based systems.","There are many research works on ISAC systems based on photonics [4]–[13]. However, the photonic-based ISAC systems demonstrated in [5]–[10] face the problem of low access rates. Sensing and communication signals combined by frequency division multiplexing (FDM) [4,11-12] or time division multiplexing (TDM) [13] can achieve highresolution sensing and high-speed data transmission at the same time. However, in these prototypes, no distributed fiber transmission is considered and the systems are relatively complex. To sum up, the current photonic-based ISAC systems either cannot achieve high-speed communication at MMW or introduces high complexity in a centralized fiberdistributed structure.",75,75,Jianyang Shi > I. INTRODUCTION,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_027,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_028,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_029,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_030,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,INDIRECT,"The concept of hardware scalability efficiency is indirectly related to the context, which discusses the development of visible light communication (VLC) technology and its potential applications, including integrated sensing and communication (ISAC) design. The text implies that advancements in VLC technology could lead to more efficient hardware designs, but it does not directly address hardware scalability efficiency.","Based on the sensing mode, existing works for HGR can be broadly categorized into device-based HGR and device-free HGR. Device-based HGR requires users to wear or hold certain hardware on their bodies to capture the motion of their hands [11], [12], [13], [14], so it can cause troubles to users and interfere their daily life. To avoid being intrusive to users, device-free HGR has been widely studied, leveraging various technologies such as camera [15], [16], Wi-Fi [17], [18], [19], [20], radar [21], [22], infrared radiation [23], [24], acoustic signal [25], [26], [27], [28], and visible light [29], [30], [31], [32]. Among all the device-free HGR approaches, the visiblelight-enabled HGR (VL-HGR) is void of privacy concern raised by cameras and it incurs a low complexity in system construction than Wi-Fi, radar and infrared settings. Most importantly, it can be readily integrated with VLC-ready products, setting a good ISAC example for reusing such products in HGR.",25,25,I. INTRODUCTION,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_030,8B,hardware_scalability_efficiency,HW complexity,fuzzy:88.0,INDIRECT,"The context discusses the design of a VLC transmitter that supports both hand gesture recognition (HGR) and VLC concurrently, and proposes a new design to improve spectral efficiency. While this relates to hardware design, it does not directly address scalability or efficiency in a broad sense, but rather focuses on a specific application.","<sup>&</sup>lt;sup>1</sup>Since HGR-based HCI usually demands low latency, KNN is actually an incompetent solution due to its high run-time complexity.",130,130,C. Interference of Different Table Surfaces > III. REFLEXGEST: HGR VIA REFLECTED LIGHT > A. System Overview > B. Transmitter,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_030,8B,hardware_scalability_efficiency,hardware complexity,lexical,NONE,"The context discusses the cross-scene ReflexGest (cReflexGest) and its recognition algorithm, which does not relate to hardware scalability efficiency. The focus is on the software aspect of handling cross-scene problems, and there is no mention of hardware design or efficiency.","We further propose the cross-scene ReflexGest (or cReflexGest) to handle the cross-scene problem by adopting a more sophisticated recognition algorithm, yet decreasing the hardware complexity via removing the dark pad. Inspired by [35], we integrate an adversarial domain adaption scheme into the CNN for achieving cross-scene HGR. Built upon the idea, cReflexGest eliminates the distribution discrepancy of hand gesture features from different scenes (e.g., table surfaces) in latent space, and correctly classifies the cross-scene hand gesture labels. Specifically, the adversarial domain adaption scheme embeds a domain discriminator structure [46] into the standard feed-forward architecture formed by the feature extractor  $G^{f}$  and the gesture recognizer  $G^{r}$ . The domain adaptation is achieved by the domain discriminator  $G^{d}$  connected to the  $G^{f}$  via a gradient reversal layer (GRL) that multiplies the gradient by a certain negative constant during the backpropagation-based training, as shown in Fig. 9. Mathematically, let x and x' respectively denote preprocessed reflected light intensity data from distinct scenes with the same hand gesture class labels y. Our goal is to jointly train the  $G^{\rm f}$  and  $G^{\rm d}$ , hence reconciling the distribution discrepancy between the x and x', making  $G^f$  extract the hand gesture features irrelevant to the scenes, then  $G^{\mathrm{r}}$  accurately classifying the label y. We assume that  $\tilde{x}=x\cup x'$  and d represents domain label of the  $\tilde{x}$ . Thus, the cross entropy loss function  $\mathcal{L}_{\tilde{\mathbf{x}},\mathrm{d}}(\theta^{\mathrm{f}},\theta^{\mathrm{d}})$  can be implemented as:",174,174,D. Base-Design of ReflexGest (bReflexGest) > E. Cross-Scene ReflexGest (cReflexGest),,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_031,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_032,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_033,8B,hardware_scalability_efficiency,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_034,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,NONE,"The snippet discusses the complexity of calculating product and sum for pulse shaping matched filter and pulse position detection, but does not directly relate to hardware scalability efficiency.","<span id=""page-2-2""></span>Supposing that  $s_R(t)$  is sampled at the rate of  $R_s$ , the complexity of calculating product and sum is  $\mathcal{O}((K+L)R_sT)$  for the pulse shaping matched filter and  $\mathcal{O}(K(K+L))$  for pulse position detection in one slot. Thus, the total complexity in one slot is  $\mathcal{O}((K+L)(R_sT+K))$ .",144,144,A. Communication Metrics,,,wireless_fso,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_034,8B,hardware_scalability_efficiency,HW complexity,fuzzy:92.3076923076923,NONE,"The snippet talks about the quadratic fitting method and its complexity, as well as the complexity of the MLE, but does not explicitly discuss hardware scalability efficiency.","To attain an estimation τˆ<sup>0</sup> that approaches CRB in the high-SNR region, both the MLE and the quadratic fitting should be utilized to estimate the integer part and the fractional part of τ0Rs, respectively. The complexity of the MLE is O (TsR<sup>s</sup> log (TsRs)) if FFT is utilized, while the complexity of the quadratic fitting is O (N<sup>f</sup> ) if N<sup>f</sup> sampled points are adopted in the least square approximation. Therefore, the total complexity in one slot is O (TsR<sup>s</sup> log (TsRs) + N<sup>f</sup> ).",169,169,A. Communication Metrics > B. Sensing Metrics,,,wireless_fso,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
