paper_id,section,challenge_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,has_section5_signal,has_section6_signal,has_section7_signal,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_038,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_039,8D,security_privacy_reliability,data privacy,lexical,NONE,"The text does not mention security, privacy, or reliability.","Abstract—Recently, visible light positioning and visible light communication are becoming a promising technology for integrated sensing and communication. However, the isolated design of positioning and communication has limited the system efficiency and performance. In this article, a visible light integrated positioning and communication (VIPAC) framework is formulated, in which the positioning task for the sensing service and the channel estimation task for the communication service are integrated into a unified architecture. First, a multi-task learning architecture, which is composed of a sparsity-aware shared network and two task-oriented sub-networks, is proposed to fully exploit the inherent sparse features of visible light channels, and achieve mutual benefits between the two tasks. The depth of the shared network can be adaptively adjusted to extract the optimal shared features, and the two sub-networks are further optimized for the two tasks, respectively. Moreover, the emerging federated learning technique is introduced to devise a multi-user cooperative VIPAC scheme, which further improves the generalization ability in spatiotemporally nonstationary environments while preserving data privacy. It is shown by theoretical analysis and simulation results that, the proposed scheme can significantly improve the performance of positioning and channel estimation in spatiotemporally nonstationary environments compared with existing benchmark schemes.",9,9,Visible Light Integrated Positioning and Communication: A Multi-Task Federated Learning Framework,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_039,8D,security_privacy_reliability,data privacy,lexical,NONE,"The text does not mention security, privacy, or reliability.","Consequently, a novel framework of VIPAC in the ISAC technical regime is proposed in this paper, which shares the spectrum and hardware resources for the resource-efficient joint positioning and channel estimation tasks. In the VIPAC framework, a depth-adaptive MTL-based network architecture is devised, which is used to learn the mutual beneficial features between the positioning and channel estimation tasks via a sparsity-aware shared network, and to achieve a better performance via optimizing the two task-oriented subnetworks. The MTFL framework is further formulated to improve the spatiotemporal generalization capability of the global model, and meanwhile to protect the location and data privacy of the users. Theoretical analysis and simulation results have shown that, the proposed scheme can significantly improve the performance of both the positioning and channel estimation tasks in spatiotemporally nonstationary environments, and outperforms existing benchmark schemes. To summarize, the main contributions of this paper are list as follows.",50,50,Visible Light Integrated Positioning and Communication: A Multi-Task Federated Learning Framework > 1 Introduction,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_039,8D,security_privacy_reliability,risk,lexical,NONE,"The text does not mention security, privacy, or reliability.","Different from the traditional single-task learning, MTL is aimed at training a joint model for multiple related tasks so that the domain-specific knowledge of each task can be harnessed to improve the generalization ability of the joint model for all the tasks [21]. Data augmentation is achieved by aggregating the training data across all the tasks to learn a more accurate model for each task, which can better exploit the domain-specific knowledge and reduce the data amount required for satisfactory performance. Meanwhile, with more data from different tasks, MTL can extract the inherent mutual benefits and provide a more robust and more general representation for these tasks, which leads to a lower risk of overfitting for each task [22].",171,171,2.2.2 Multi-Lamp Cellular Cluster Architecture Design for Multi-User Cooperative VIPAC > 3 Sparsity-Aware Multi-Task Learning for Accurate Channel and Position Estimation > 3.1 Multi-Task Learning Based Network Architecture,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_039,8D,security_privacy_reliability,data privacy,lexical,INDIRECT,"The text mentions preserving data privacy, which is related to the concept of security_privacy_reliability.","Subsequently, using the collected training data, an adaptive global neural network model can be learnt. To preserve the data privacy of the UE agents and prevent from confidential data leakage in traditional centralized learning, federated learning is utilized in the proposed MTFL framework to learn the global model in a distributive manner. The training process is divided into local model training at the  $N_{\rm r}$  UE agents and global model aggregation at the server. The",297,297,4 MULTI-TASK FEDERATED LEARNING FRAMEWORK FOR MULTI-USER COOPERATIVE VIPAC,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_039,8D,security_privacy_reliability,data privacy,lexical,INDIRECT,"The concept of security_privacy_reliability is indirectly related to the snippet as it mentions protecting sensitive and private information, such as locations, trajectories, and personal data, but does not directly discuss security, privacy, or reliability measures.","Moreover, unlike traditional distributed learning, the proposed MTFL-based framework keeps the dataset of a UE agent locally accessible only. Since the training dataset contains sensitive and private information, such as locations, trajectories, and personal data, it must be protected well and isolated from public access. Compared with encryption-based secrecy-preserving schemes, federated learning has a nature of local data privacy preservation without requiring additional dedicated computing resources for secrecy protection. In the MTFL-based scheme, only the learnt model weights are transmitted between the UE agents and the server, while the local training datasets are kept local at the UE agents only. In this way, the data privacy of the UE agents can be effectively protected.",345,345,Algorithm 2. Multi-Task Federated Learning Based Multi-User Cooperative VIPAC (Training Stage) > Input:,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_040,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,wireless_retroreflective,True,True,True,bridge,INDIRECT,,,False
O_ISAC_041,8D,security_privacy_reliability,threat,lexical,INDIRECT,"The concept of security_privacy_reliability is related to the reliability of the 6G transport network, which is mentioned in the snippet. However, the snippet does not directly discuss security or privacy, but rather the potential disruptions to the network due to co-route fibers, which can indirectly affect the reliability and security of the network.","*Abstract***—The 6G transport network facilitates the Internet of Everything (IoE), carrying numerous services and emphasizing the paramount importance of its reliability. However, within the transport network, the issue of co-route fibers arises. The coroute fibers, encompassing both co-cable and co-trench fibers, presents a significant latent hazard for service disruptions, posing a substantial threat to the seamless connectivity envisioned for the 6G era of pervasive IoE. The segregation of communication and sensing in the transmission network results in mutual interference between communication and sensing signals, rendering it difficult to promptly address sudden fiber interruptions. This article proposes an integrated sensing and communication (ISAC) architecture within transport networks, aiming at the online discernment of co-cable fibers, characterization of fiber optic trenches, and real-time classification of fiber vibration events. In the domain of co-cable fiber identification, our approach has successfully reduced the nuisance alarm rate to an impressive 5.3%, while simultaneously elevating the recognition accuracy to an outstanding 99.7%. As for co-trench fiber identification, our proposed methodology not only facilitates the discernment of cotrench fibers but also achieves an impressive accuracy of 97.7% in classifying fiber trenches. Moreover, in the realm of fiber state prediction, our solution has achieved a remarkable recognition accuracy of 98% across six distinct vibration events. These results underscore the robust performance of the proposed ISAC architecture, which will effectively safeguard the survivability of 6G IoE.**",9,9,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_041,8D,security_privacy_reliability,risk,lexical,DIRECT,"This section directly discusses enhancing the survivability of 6G IoE services in optical networks by identifying risks associated with co-route fiber and providing real-time warnings on fiber status, which relates to reliability and security.","3) In the field of optical fiber detection and operations, a novel architecture is introduced for the first time, capable of simultaneously identifying co-route fiber and fiber vibration events. By leveraging integrated sensing in transport networks to identify risks associated with coroute fiber and providing real-time warnings on fiber status, this architecture enhances the survivability of 6G IoE services in optical networks.",46,46,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_041,8D,security_privacy_reliability,risk,lexical,INDIRECT,"The snippet discusses the risk of fiber breakage due to geological disasters or human excavation, which can affect the reliability of the network. While it does not directly mention security or privacy, the potential for network disruptions can have indirect implications for the security and reliability of the network.","In the infrastructure of networks, multiple optical fibers are often laid in the same trenches. When facing geological disasters or human excavation, there is a risk of fiber breakage for all fibers in the same trench. To identify the fibers in the same trench, namely, co-trench fibers, we collected a large amount of fiber vibration data in real network scenarios from the telecommunications operator's network. The process of obtaining vibration data is illustrated in Fig. [4.](#page-3-2)",321,321,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization*,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_041,8D,security_privacy_reliability,threat,lexical,DIRECT,"This section directly addresses monitoring the real-time status of fibers and providing timely alerts for vibration events that threaten fiber status, such as digging or knocking, which can prevent service interruptions and relates to reliability and security.","Fiber fracture can significantly impact the survivability of business operations. Identifying co-route fibers can mitigate the risk of service interruption in already laid fibers and prevent co-route fiber phenomenon occurrence in future fiber deployments. However, co-route fiber identification can only identify potential risks before and after fiber deployment, and cannot provide early warnings for sudden fiber fractures. In this article, we use an ISAC architecture to monitor the realtime status of fibers. When vibration events threatening the fiber status, such as digging or knocking, are detected, timely alerts are sent to the SDN controller. This enables network administrators to promptly adjust services on the alerted fibers, thereby avoiding service interruptions.",384,384,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization* > *C. Fiber Vibration Pattern Recognition*,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_041,8D,security_privacy_reliability,risk,lexical,NONE,"The provided snippet appears to be a list of academic references and does not directly discuss or imply concepts related to security, privacy, or reliability.","- <span id=""page-9-14""></span>[\[15\]](#page-0-8) Z. Zhao et al., ""Field trail of shared risk optical fiber links detection based on OTDR and AI algorithm,"" in *Proc. Asia Commun. Photon. Conf. (ACP)*, Shenzhen, China, 2022, pp. 1942–1945, doi: [10.1109/ACP55869.2022.10088875.](http://dx.doi.org/10.1109/ACP55869.2022.10088875)",465,465,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization* > *C. Fiber Vibration Pattern Recognition* > REFERENCES,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_042,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_043,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_044,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_045,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_046,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_047,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_048,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,wireless_fso,True,True,True,bridge,INDIRECT,,,False
O_ISAC_049,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,wireless_vlc,True,True,True,bridge,INDIRECT,,,False
O_ISAC_050,8D,security_privacy_reliability,risk,lexical,NONE,"The text discusses system models, parameter spaces, and algorithm design, but does not mention security, privacy, or reliability.","<span id=""page-4-8""></span><span id=""page-4-1""></span><sup>5</sup>Gaussian noise modeling is reasonable for large samples due to the central limit theorem [48], which renders tractable algorithm design. Given the mean and variance of sample noise, Gaussian prior gives rise to the maximum modeling entropy [49], [50], thus leading to the lowest risk in modeling mismatch. Hence, it is common practice in literature [6], [51], [52], [53].",224,224,C. Channel Model > D. Received OFDM Signal Model,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_050,8D,security_privacy_reliability,risk,lexical,NONE,"The text talks about performance gain, subcarriers, and OFDM modulation, but does not relate to security, privacy, or reliability.","It is shown that the performance gain of our SPAO method increases with the number of subcarriers. This is because the energy spreading over a large number of subcarriers will reduce the risk of VLC being at a poor frequency channel. Hence, the SPAO performance will be improved by the OFDM modulation of the VLC system.",606,606,B. Simulation Results,,,wireless_vlc,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_051,8D,security_privacy_reliability,risk,lexical,NONE,"The text primarily discusses signal processing, phase measurement, and distance calculation, without any direct or indirect mention of security, privacy, or reliability.","The distributions of the deviation of the measured distances with the average value are shown in Fig. 7. It can be seen that the distance mean is closely surrounded by the measurement points. The range accuracy equal to approximately  $\pm 1.5$  cm is also illustrated here, with about 50% of the measured samples having an accuracy concentrated within range precision  $\pm \sigma_R$ . In addition, the outlier points marked by asterisks reflect the ranging errors due to the fluctuation of the signal. The reasons for the signal fluctuation are as follows: first, the output power of the laser fluctuates. In the intensity-modulated system, the fluctuations in the optical power will directly",328,328,II. MODEL OF PHASE-SHIFT LASER RANGING WITH COMMUNICATION > *A. Ranging*,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_051,8D,security_privacy_reliability,risk,lexical,INDIRECT,"The discussion of signal fluctuations, phase resolution, and clock jitter indirectly relates to reliability, as these factors can impact the accuracy and consistency of the measurements.","Fig. 7. Deviation distribution of measurement results. In all box plots, the middle line, the top and the bottom of each box represent the median, the 25th and the 75th percentiles of the samples with mean subtracted, respectively. The whiskers are drawn from the interquartile ranges to the furthest minimum (bottom) and maximum (top) values, and the asterisks represent outliers.",336,336,II. MODEL OF PHASE-SHIFT LASER RANGING WITH COMMUNICATION > *A. Ranging*,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_052,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_053,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,wireless_vlc,True,True,True,bridge,INDIRECT,,,False
O_ISAC_054,8D,security_privacy_reliability,risk,lexical,INDIRECT,"The concept of security_privacy_reliability is indirectly related to the snippet, which discusses optimizing the distribution of light intensity for stable performance and reliable communication, but does not explicitly mention security, privacy, or reliability.","While this traditional distribution method strive for uniform light intensity to provide stable performance across different locations, achieving such evenness may come at the cost of reduced signal strength in any specific location, particularly under constrained power budgets. Uniform intensity, while desirable for certain purposes, risks diluting overall communication reliability and sensing accuracy. Therefore, in this article, we put forth a distinct optimization criterion. First, we establish a threshold  $\rho_I$  that corresponds to an acceptable communication and sensing performance. Our optimization objective is to maximize the extent of the area within the room where the RSS surpasses the threshold, or it can be",344,344,"A. Synergies Between Optical Sensing and Optical Communication and Two-Phase Operation Mechanism > <span id=""page-7-0""></span>B. Source Layout Optimization",,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_055,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,wireless_fso,True,True,True,bridge,INDIRECT,,,False
O_ISAC_056,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_057,8D,security_privacy_reliability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
