paper_id,section,macro_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,application_domains_json,application_domains_canonical,macro_domains_json,scenario_description,scenario_labels,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_054,7D,underwater_harsh,marine optical communication,fuzzy:89.28571428571429,NONE,The text discusses O-ISAC framework and its applications but does not mention underwater or harsh environments.,"sharing. These systems are inherently complementary: optical communication provides essential illumination for optical sensing, and optical sensing in turn supplies environmental information that can significantly enhance optical communication. This dual functionality not only maximizes resource utilization but also opens up new avenues for innovative applications in diverse environments.",37,37,"<span id=""page-0-0""></span>I. INTRODUCTION",,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,"The context does not mention underwater or harsh environments, it discusses optical communication and sensing using LEDs.","Contributions: This article develops a new O-ISAC framework tailored for cost-effective commercial LED. Our driving force is to unlock the untapped potential found at the intersection of optical communication and optical sensing, transcending the conventional boundaries and paving the way for more intelligent and resource-efficient O-ISAC systems. Compared to RF-ISAC and O-ISAC with laser, we point out several notable challenges of O-ISAC using LED as follows.",39,39,"<span id=""page-0-0""></span>I. INTRODUCTION",,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,"The context focuses on optimizing source layout and radiation pattern of LEDs for optical communication, without mentioning underwater or harsh environments.","- Source Layout Optimization: In contrast to conventional source layout optimization in optical communication, we propose a new optimization criterion that maximizes the coverage area where the received light intensity exceeds a threshold. Given the new criterion, we analytically solve the optimization problem and give a closed-form approximation to the optimal source distribution.",54,54,"<span id=""page-0-0""></span>I. INTRODUCTION",,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_055,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,The text does not mention underwater environments or harsh conditions related to underwater settings.,"<span id=""page-0-5""></span><span id=""page-0-4""></span>for a laser radar simultaneously [\[5\]. M](#page-4-4)oreover, the laser interferometer space antenna combines the pseudo-random noise laser ranging and optical communication in an individual system [\[6\]. F](#page-4-5)urthermore, the phase-shift laser ranging with communication adopts the direct sequence spread spectrum technique to avoid the ambiguity caused by the phase-coded communication signal [\[7\]. H](#page-4-6)owever, the optimal waveform design for optical ISAC is still an open question.",29,29,"Free Space Optical Integrated Sensing and Communication Based on LFM and CPM > <span id=""page-0-1""></span>I. INTRODUCTION",,,wireless_fso,vehicular,vehicular,automotive_transportation;space_satellite,Free space optical communication and sensing for vehicular networks,"Outdoor FSO, 200m, LoS",meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_055,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,The text does not mention underwater environments or harsh conditions related to underwater settings.,"- <span id=""page-4-11""></span>[12] M. A. Khalighi and M. Uysal, ""Survey on free space optical communication: A communication theory perspective,"" *IEEE Commun. Surveys Tuts.*, vol. 16, no. 4, pp. 2231–2258, 4th Quart., 2014.",260,260,"<span id=""page-3-2""></span>Algorithm 1 Elliptical Search Algorithm. > D. Optimal Parameter Setup > V. Conclusion > REFERENCES",,,wireless_fso,vehicular,vehicular,automotive_transportation;space_satellite,Free space optical communication and sensing for vehicular networks,"Outdoor FSO, 200m, LoS",meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_056,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not contain any information related to the concept 'underwater_harsh'. The references are about radar, communication, visible light communication, and free space optical communications, which are unrelated to underwater environments.","- [4] N. An, F. Yang, L. Cheng, J. Song, and Z. Han, ""Free space optical communications for intelligent transportation systems: Potentials and challenges,"" *IEEE Veh. Technol. Mag.*, vol. 18, no. 3, pp. 80–90, 2023.",279,279,IV. NUMERICAL RESULTS > REFERENCES,,,cabled_fibre,indoor_positioning,indoor_positioning,indoor_environments,The system is designed for indoor positioning and sensing applications.,Indoor Positioning,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_060,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,"The provided snippets do not mention or imply anything related to an underwater or harsh environment, focusing instead on laser ranging, communication, and free space optical communication.","- [14] Chen D, Hui J, ""Parameter estimation of Gamma–Gamma fading channel in free space optical communication,"" Optics Communications, vol. 488, no. 3, pp. 126830, Jun. 2021.",231,231,REFERENCES,,,wireless_fso,vehicular;industrial_manufacturing,vehicular;industrial_manufacturing,automotive_transportation;smart_infrastructure,Autonomous vehicles,"Outdoor FSO, 100m, Weak Turbulence",meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not mention or relate to underwater environments or harsh conditions, focusing instead on optical communications, beam steering, and LiDAR technology.","- <span id=""page-14-15""></span>[\[18\]](#page-0-17) Y. Kaymak, R. Rojas-Cessa, J. Feng, N. Ansari, M. Zhou, and T. Zhang, ""A survey on acquisition, tracking, and pointing mechanisms for mobile free-space optical communications,"" *IEEE Commun. Surveys Tuts.*, vol. 20, no. 2, pp. 1104–1123, 2nd Quart., 2018.",730,730,"*A. Convergence of BCD Algorithm* > *B. Optimal Beampattern and C&S Tradeoff* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics* > REFERENCES",,,hybrid,vehicular,vehicular,automotive_transportation,The system is designed for intelligent transportation systems (ITS) and can be used for simultaneous communication and sensing in vehicular environments.,"Outdoor FSO, 500m, Fog",meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_066,7D,underwater_harsh,subsea optical communication,fuzzy:89.28571428571429,NONE,"The provided snippet does not mention or relate to the concept of 'underwater_harsh' in any way, as it discusses topics related to optical communication systems, nonlinear Fourier transform, and polarization division multiplexing, which are unrelated to underwater environments or harsh conditions.","- [20] S. Gaiarin, A. M. Perego, E. P. da Silva, F. D. Ros, and D. Zibar, ""Dualpolarization nonlinear Fourier transform-based optical communication system,"" *Optica*, vol. 5, no. 3, pp. 263–270, 2018.",455,455,IV. FORMULA FOR COLLISION DISTORTION ON THE QUANTITIES > V. PRE-DISTORTION SCHEME AND DETECTION FOR THE IT SIGNAL. > REFERENCES,,,hybrid,optical_communication,optical_communication,smart_infrastructure,Dual-polarization transmission in nonlinear frequency division multiplexing (NFDM) systems,Dual-polarization transmission in NFDM systems,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,INDIRECT,"The text mentions 'oceanic earthquakes and volcanoes' and 'harsh environment', which implies an underwater harsh environment, but does not directly state 'underwater harsh'.","Distributed acoustic sensing (DAS) is an emerging and promising technology in the research areas of geology and seismology due to its outstanding distributed sensing ability of vibration signals [4], [5], [6], [7], [8], [9], [10], [11], [12]. It uses the optical fiber as the sensing element, thus has the advantage of being light, low-loss, immune to electromagnetic interference (EMI), passive and robust for long-term monitoring. With the development of photonic integrated sensing and communication (ISAC) technology, the deployment of dense fiber-optic telecommunication networks further provides a more realistic and cost-effective platform for the DAS [13], [14], [15]. Besides dark fibers, the monitoring channel in an optical communication system can also be utilized for the DAS interrogator, since the wavelength of monitoring channel is separated from other data channels to avoid interference [15]. Compared with the traditional seismic detection scheme of using seismometer arrays, DAS based on telecommunication fibers has many advantages. It provides an inexpensively way to lay numerous connected seismic sensors over wide range (up to several tens of kilometers) with high spatial resolution (typical several meters), since every section along the fiber can be seen as a single sensor. Besides, the fiber itself can be used for both passive sensing and signal transmission, as a result, many challenging issues in the regular seismometer networks can be easily avoided, such as the",31,31,Advanced Signal Processing in Distributed Acoustic Sensors Based on Submarine Cables for Seismology Applications > I. INTRODUCTION,,,hybrid,security_surveillance,security_surveillance,smart_infrastructure;underwater_harsh,Seismology applications using submarine cables,Seismology application using submarine cables,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_069,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,There is no mention of 'underwater' or 'harsh environment' in this text.,"**Qi Sui** received the B.Eng. degree from Shanghai Jiaotong University, Shanghai, China, in 2007, and the Ph.D. degree from The Hong Kong Polytechnic University, Hong Kong, in 2015. He is currently with Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai). His research interests include optical communications and optical performance monitoring.",332,332,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION > *A. Data Preprocessing* > REFERENCES,,,hybrid,security_surveillance,security_surveillance,smart_infrastructure;underwater_harsh,Seismology applications using submarine cables,Seismology application using submarine cables,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,There is no mention of 'underwater' or 'harsh environment' in this text.,"**Chao Lu** (Fellow, Optica) received the B.Eng. degree in electronic engineering from Tsinghua University, Beijing, China, in 1985, and the M.Sc. and Ph.D. degrees from the University of Manchester, Manchester, U.K., in 1987 and 1990, respectively. From 1991 to 2006, he was with the School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore as a Member of the Faculty. From 2002 to 2005, he was seconded to the Institute for Infocomm Research, Agency for Science, Technology and Research, Singapore, as a Program Director and DepartmentManager. Since 2006, he has been with the Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Hong Kong. He has recently joined the School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China. His research interests include optical communication systems and networks, fiber devices for optical communication, and sensor systems.",334,334,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION > *A. Data Preprocessing* > REFERENCES,,,hybrid,security_surveillance,security_surveillance,smart_infrastructure;underwater_harsh,Seismology applications using submarine cables,Seismology application using submarine cables,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,There is no mention of 'underwater' or 'harsh environment' in this text.,"**Zhaohui Li** received the B.S. degree with the Department of Physics, Nankai University, Tianjin, China, in 1999, the M.Sc. degree from the Institute of Modern Optics, Nankai University, in 2002, and the Ph.D. degree from Nanyang Technological University, Singapore, in 2007. Since 2009, he has been a Professor with the School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China. He is also with Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai). His research interests include optical communication systems, optical signal processing technology, and ultrafine measurement systems.",338,338,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION > *A. Data Preprocessing* > REFERENCES,,,hybrid,security_surveillance,security_surveillance,smart_infrastructure;underwater_harsh,Seismology applications using submarine cables,Seismology application using submarine cables,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,7D,underwater_harsh,,json,DIRECT,Structured study-level application domain mapping,Seismology applications using submarine cables,,,,study_level.application.application_domain,security_surveillance,hybrid,security_surveillance,security_surveillance,smart_infrastructure;underwater_harsh,Seismology applications using submarine cables,Seismology application using submarine cables,json,DIRECT,,,False
O_ISAC_072,7D,underwater_harsh,marine optical communication,fuzzy:89.28571428571429,NONE,"The provided snippet does not mention or imply anything related to an underwater or harsh environment, focusing instead on vibration sensing and communication schemes in optical networks.","Keywords—Integrated sensing and communication, optical communication, digital twin.",17,17,Integrated Vibration Sensing in DSCM Systems Under ECLs Based on ANN and Digital Twin,,,cabled_fibre,industrial_manufacturing,industrial_manufacturing,smart_infrastructure,Vibration sensing in DSCM systems,Vibration sensing in DSCM system,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_073,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not mention or relate to the concept of 'underwater_harsh' in any way. It appears to be a list of references related to 6G networks, optical communication, and microwave photonics, with no direct or indirect connection to underwater environments or harsh conditions.","- [9] Z. Zhou, D. Nopchinda, M. -C. Lo, I. Darwazeh and Z. Liu, ""Simultaneous Clock and RF Carrier Distribution for Beyond 5G Networks Using Optical Frequency Comb,"" 2022 European Conference on Optical Communication (ECOC), Basel, Switzerland, 2022, pp. 1-4.",183,183,Clock and Carrier Synchronization Using Optical Frequency Combs in Radio Access Networks > IV. EXPERIMENT > V. CONCLUSION > REFERENCES,,,hybrid,6g_networks;industrial_iot;autonomous_vehicles,6g_networks;industrial_manufacturing;autonomous_vehicles,automotive_transportation;smart_infrastructure,Clock and carrier synchronization in wireless communication systems,Clock and carrier synchronization using optical frequency combs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_074,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not mention or imply anything related to an underwater or harsh environment, focusing instead on optical communication and sensing technologies in data center interconnects and access networks.","Coherent optical communication approaching to single-wavelength 400G for backbone networks is now sinking in data center interconnects and access networks [1]. The widespread deployment of coherent systems and telecom fibers facilitates the potential applications such as distributed acoustic sensor (DAS) to efficiently monitor health of the network infrastructure, thereby achieving integrated sensing and communication (ISAC). By employing frequency multiplexing between telecom payload and sensing probe, DAS has been demonstrated over a bidirectional data center interconnect using self-homodyne detection [2, 3]. It has also been proposed that phase-sensitive optical time domain reflectometry ( $\varphi$ -OTDR) can be implemented through space division multiplexing in seven-core fiber cable [4]. However, in these methods, sensing and communication operate independently, sharing only the fiber resource. To enable cooperative function of sensing and communication, the optical pilot, carrier or information-bearing signal initially intended for communication can be repurposed for sensing to achieve endogenous ISAC [5-8]. There have been proposals to achieve ISAC through adaptive equalization or phase recovery of digital signal processing (DSP) [5, 6]. Nevertheless, the forward transmission-based sensing scheme imposes fundamental limitations on the localization accuracy and the handling of multiple vibration sources. An alternative approach involves proposing multi-frequency telecom pilots designed for synchronization as sensing probes to achieve enhanced frequency response [8]. However, the pilots need three spectral gaps to be located in, which is preferable in digital subcarrier multiplexing.",21,21,Endogenous ISAC Enabled Interference Fading Free Sensing via Telecom Training Sequence > I. INTRODUCTION,,,cabled_fibre,industrial_manufacturing;fibre_network_monitoring,industrial_manufacturing;fibre_network_monitoring,smart_infrastructure,Distributed acoustic sensing for fibre network monitoring,50GBaud 16-QAM transmission with vibration sensing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_076,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,"The text does not mention underwater or harsh environments, it discusses fiber optic cables, vibration sensing, and optical phase.","**I** N RECENT years, integrated fiber optical communication and sensing technology has received extensive attention from academic research and industry. By utilizing the existing fiber optic cables effectively, efficient monitoring of external disturbances [\[1\],](#page-6-0) environmental changes [\[2\],](#page-6-0) [\[3\]](#page-6-0) and natural disasters [\[4\],](#page-6-0) [\[5\]](#page-6-0) has been investigated. Meanwhile, along with the development of AI big models, the reliability of data centre optical interconnections is more important. The intelligent operation and maintenance of fiber optic cables has more significant significance, such as co-cable identification [\[6\],](#page-6-0) [\[7\],](#page-6-0) [\[8\],](#page-6-0) [\[9\].](#page-6-0) Integrated communication and sensing scheme can enhance the capability and efficiency of intelligent operation and maintenance of fiber optic cables.",25,25,Integrated Communication and Enhanced Forward Phase-Based Sensing Based on Frequency-Domain Pilot Tones in DSCM Systems Using 100 kHz ECLs > I. INTRODUCTION,,,cabled_fibre,industrial_manufacturing,industrial_manufacturing,smart_infrastructure,Vibration sensing in industrial manufacturing using integrated communication and sensing system,Vibration sensing in industrial manufacturing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_076,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,"The text does not mention underwater or harsh environments, it discusses phase-based vibration sensing schemes, fiber link monitoring, and maintenance.","However, current high-capacity coherent optical communication systems often use low-cost commercial external cavity",29,29,Integrated Communication and Enhanced Forward Phase-Based Sensing Based on Frequency-Domain Pilot Tones in DSCM Systems Using 100 kHz ECLs > I. INTRODUCTION,,,cabled_fibre,industrial_manufacturing,industrial_manufacturing,smart_infrastructure,Vibration sensing in industrial manufacturing using integrated communication and sensing system,Vibration sensing in industrial manufacturing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_077,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not mention or relate to the concept of 'underwater_harsh' in any way, as it appears to discuss topics in optical communication and signal processing.","- [11] J. Cho, L. Schmalen, and P. J. Winzer, ""Normalized generalized mutual information as a forward error correction threshold for probabilistically shaped QAM,"" in 43rd European Conference on Optical Communication, Gothenburg, Sweden, September 2017, pp. 1–3.",140,140,V. CONCLUSION > REFERENCES,,,hybrid,6g_networks;indoor_positioning,6g_networks;indoor_positioning,indoor_environments,The system is designed for integrated sensing and communication applications in the THz frequency band.,OCDM-based ToF system,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_083,7D,underwater_harsh,marine optical communication,fuzzy:85.71428571428572,NONE,The context does not mention underwater or harsh environments.,high throughput FSO point-to-point links to be realised. Crucially the FSO system must compensate for atmospheric turbulence which is done using a combination of high-speed tracking and higher order correction using a photonic lantern which enables the FSO link to be fibrecoupled. Fibre coupling is very advantageous for confluent networking since it allows the use of standard optical communication systems components such as optical transceivers and fibre amplifiers. The FSO system will be expanded to allow compatibility with additional modulation formats while also targeting the use of low-cost components and increased capacity of up to 1Tb/s.,96,96,Towards Efficient Confluent Edge Networks > *2) Free Space Optical (FSO) Transmission*,,,hybrid,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Confluent edge networks for 6G,Confluent mesh networking,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_083,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,The context provides references to research papers but does not mention underwater or harsh environments.,"- [2] E. Forestieri *et al.*, ""High-speed optical communications systems for future WDM centralized radio access networks,"" *Journal of Lightwave Technology*, vol. 40, no. 2, pp. 368-378, Jan. 2022.",149,149,Towards Efficient Confluent Edge Networks > REFERENCES,,,hybrid,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Confluent edge networks for 6G,Confluent mesh networking,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_083,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,The context provides more references to research papers but does not mention underwater or harsh environments.,"- [3] A. Bekkali *et al.*, ""Free space optical communication systems for 6G: A modular transceiver design,"" IEEE Wireless Communications, vol. 30, no. 5, pp. 50-57, Oct. 2023.",150,150,Towards Efficient Confluent Edge Networks > REFERENCES,,,hybrid,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Confluent edge networks for 6G,Confluent mesh networking,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_083,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,The context mentions free-space optical communications but does not specify underwater or harsh environments.,"- [11] German Aerospace Center, ""World record in free-space optical communications,"" 2016. [Online]. Available: www.dlr.de/en/latest/ news/2016/20161103\_world-record-in-free-space-optical-communica tions\_19914.",159,159,Towards Efficient Confluent Edge Networks > REFERENCES,,,hybrid,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Confluent edge networks for 6G,Confluent mesh networking,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_083,7D,underwater_harsh,,json,DIRECT,Structured study-level application domain mapping,Confluent edge networks for 6G,,,,study_level.application.application_domain,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,hybrid,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Confluent edge networks for 6G,Confluent mesh networking,json,DIRECT,,,False
O_ISAC_085,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not mention or relate to the concept of 'underwater_harsh' in any way, focusing instead on optical communication networks and autonomous driving.","ITH the development of autonomous driving, virtual reality (VR), and large language models (LLMs), the data volume in optical communication networks has significantly increased. Furthermore, the stability of optical links is becoming increasingly important [1], [2], [3]. Optical networks require additional perception capabilities to achieve intelligent network operation and maintenance (O&M). One solution is integrated fiber sensing into communication systems, which",15,15,"Flexible Vibration Sensing Using Kalman Smoother Integrated in ECL-Based Communication Systems > <span id=""page-0-1""></span><span id=""page-0-0""></span>I. Introduction",,,cabled_fibre,industrial_manufacturing,industrial_manufacturing,smart_infrastructure,Vibration sensing in optical communication networks,Vibration sensing using KS-based scheme,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_086,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,"The provided snippet does not contain any information related to underwater environments or harsh conditions, it appears to be a biographical description of two individuals, Wei Pan and Xiong Deng, and their academic and professional backgrounds.","**Wei Pan** is currently a Full Professor with the Center for Information Photonics and Communications, Southwest Jiaotong University, Nanjing, China. His research interests include semiconductor lasers, nonlinear dynamic systems, and optical communications. He has authored or coauthored more than 200 papers in high-impact refereed journals. Prof. Pan was appointed as the steering and consultancy expert of the highest-level national project (973 Project) of China. He was also awarded as the Academic and Technology Leader of Sichuan province, China.",309,309,REFERENCES,,,hybrid,vehicular,vehicular,automotive_transportation,The proposed system is designed for multiband integrated sensing and communication applications in future 6G wireless networks.,Multiband ISAC system with Ka-band and V-band wireless signals,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_089,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,The context does not mention underwater or harsh environments.,"# Free Space Optical Communication for Inter-Satellite Link: Architecture, Potentials and Trends",5,5,"Free Space Optical Communication for Inter-Satellite Link: Architecture, Potentials and Trends",,,cabled_fibre,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Satellite communication system with laser inter-satellite links,Laser ISLs for satellite communication,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_089,7D,underwater_harsh,subsea optical communication,fuzzy:85.71428571428572,NONE,The context discusses optical communication but does not mention underwater or harsh environments.,"Due to the high frequency of the optical band, it is diffi cult to obtain the local oscillator for coherent detection which has better performance. Adopting the signal intensity to carry information is widely used in optical communication sys-",101,101,enhAncIngthe communIcAtIon rAte > modulAtIon schemes,,,cabled_fibre,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,vehicular;industrial_manufacturing;indoor_positioning;environmental_monitoring;critical_infrastructure;fibre_network_monitoring;robotics_autonomy;aerospace_space;uav_aerial;maritime_underwater;security_surveillance;6g_networks,automotive_transportation;indoor_environments;smart_infrastructure;space_satellite;underwater_harsh,Satellite communication system with laser inter-satellite links,Laser ISLs for satellite communication,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
