paper_id,section,macro_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,application_domains_json,application_domains_canonical,macro_domains_json,scenario_description,scenario_labels,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_003,7C,automotive_transportation,vehicle,lexical,DIRECT,"The snippet shows a figure with 'mono-static sensing vehicle-to-vehicle scenario' and 'bi-static sensing vehicle-to-vehicle scenario', directly related to automotive transportation.",Fig. 1: (a) mono-static sensing vehicle-to-vehicle scenario; (b) bi-static sensing vehicle-to-vehicle scenario.,33,33,I. INTRODUCTION > 2025 IEEE Wireless Communications and Networking Conference (WCNC): 2025 IEEE Wireless Communications and Networking Conference (WCNC) Works Workshops hops,,,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_003,7C,automotive_transportation,vehicle,lexical,INDIRECT,"The text discusses the simulation scenario set up for vehicle sensing, including the use of vehicle CAD models and specific materials, but does not directly relate to automotive transportation.","In this work, we used the ray tracing method of the Zemax software, which has been utilized in the creation of IEEE 802.15.13 and 802.11bb reference channel characterization studies, validated with extensive measurements in [9]. We first constructed two typical modes of mono-static sensing and bistatic sensing vehicle scenarios, as depicted in Fig. 1. Vehicle CAD models were imported and manipulated in Zemax®'s ""Part Designer"", which allowed for user-defined CAD object creation, and the specific type of reflection was determined using the ""scattering fraction (SF)"" parameter, according to the specifications of the International Commission on Lighting (CIE) [10]. It was assumed that the type of road was R2, the material was asphalt concrete, the car surface was black gloss paint and the scattering coefficient was set to 0.2. TABLE I summarized the specifications for the reference scenario and the coating materials. The selected taillight was",39,39,*A. Simulation Scenario Set Up*,,,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,7C,automotive_transportation,vehicle,lexical,INDIRECT,"The text describes the setup for vehicle-to-vehicle sensing scenarios, including the use of specific LED lights and optical power settings, but does not directly relate to automotive transportation.",Fig. 2: (a) mono-static sensing vehicle-to-vehicle 3D scenario; (b) bi-static sensing vehicle-to-vehicle 3D scenario.,45,45,*A. Simulation Scenario Set Up*,,,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,7C,automotive_transportation,,json,DIRECT,Structured study-level application domain mapping,V2V scenario with mono-static sensing and bi-static sensing,,,,study_level.application.application_domain,vehicular;indoor_positioning,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,json,DIRECT,,,False
O_ISAC_004,7C,automotive_transportation,car,lexical,NONE,"The text discusses optical fiber sensing and telecommunication systems, with no direct or indirect mention of automotive transportation.","Diagram of the proposed system is shown in Fig. 1, which composes two setups including the optical fiber sensing system and the optical telecommunication system. For the optical fiber sensing system, the setup is formed by a supercontinuum (SC) laser light source, a multiplexer (MUX) and a demultiplexer ((De)MUX), two types of few-mode fiber (FMF), and an optical spectrum analyzer (OSA). In the design, the sensing head is formed by single-mode fiber (SMF) and FMF2, and the interference dips are generated by the modal interference of the LP01 mode and the LP02 mode. Here, the LP02 mode is excited by the mode field of the SMF and the FMF2. For the optical fiber-based telecommunication transmission system, continuum wave (CW) laser source, dual-polarization (DP) IQ Modulator (DP-IQ-MOD), and arbitrary waveform generator (AWG) are applied to generate serial signals for serial communication. Mode multiplexer and (de)multiplexer are applied to multiplex and (de)multiplex the LP01 mode and the LP11 mode in the FMF. In the output, a coherent receiver and real-time operation system are utilized to process the transmitted signal. For the LP01 mode, the transmission loss can be negligible because it is used for the sensing application. However, the loss of the LP11 mode should be well controlled because it serves to transmit the communication signal. The adiabatic-tapered FMF2 is carefully designed, on one hand, to enhance to sensitivity of the sensing head, and on another hand to minimize to radiation loss of the LP11 mode. One typical design is shown in Fig. 2, where the inserted picture is the tapered FMF2. By launching the LP11 mode in the adiabatic-tapered FMF2, the transmission loss of the LP11 mode can be measured by detecting the output power. We characterize the propagation of the LP11 mode through the taper against different fiber core diameters during the tapering process, and transmission loss of the LP11 mode across the C-band is obtained to be lower than −0.8 dB with a core diameter of 40 μm.",21,21,Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication > II. PRINCIPLE AND DESIGN,,,hybrid,telecommunication;sensing,telecommunication;sensing,smart_infrastructure,Integration of optical fiber sensing and telecommunication for smart monitoring in telecommunication networks,Adiabatic-tapered FMF-based system for integrated optical sensing and signal transmission,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_004,7C,automotive_transportation,car,lexical,NONE,"The text concludes the discussion on integrating sensing and telecommunication functions in fiber optical systems, with applications in smart cities, defense, and healthcare, but does not mention automotive transportation directly or indirectly.","In conclusion, we propose an adiabatic-tapered few-modefiber-based system for integrating sensing and telecommunication functions in a long-haul FMF, which can effectively integrate the existing infrastructure of fiber optical systems and telecommunication systems. The integration of optical fiber sensing and telecommunication transforms passive fiber networks into intelligent, self-monitoring systems, where the applications include smart cities, defense, and healthcare, with ongoing advancements in artificial intelligence and distributed sensing enhancing performance.",73,73,Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication > III. RESULTS AND DISCUSSIONS > IV. CONCLUSION,,,hybrid,telecommunication;sensing,telecommunication;sensing,smart_infrastructure,Integration of optical fiber sensing and telecommunication for smart monitoring in telecommunication networks,Adiabatic-tapered FMF-based system for integrated optical sensing and signal transmission,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,vehicle,lexical,NONE,The text does not mention automotive transportation. It discusses integrated sensing and communication (ISAC) and free-space optical (FSO) communication in the context of 6G networks.,"*Abstract*—Integrated sensing and communication (ISAC) is expected to transform data transmission and real-time sensing, enhancing sixth-generation (6G) networks. Free-space optical (FSO) communication is a key 6G backhaul solution, complementing radio frequency (RF) technologies like millimeter wave (mmWave) for improved network reliability. However, adverse weather can significantly reduce FSO link reliability due to atmospheric attenuation. Such adverse weather conditions also increase the level of back-scattered light, potentially enabling the real-time sensing of the atmospheric channel gain at the transmitter side. Therefore, this paper proposes a novel optical ISAC (O-ISAC) framework, where the back-scattered light from the FSO communication signal is used as the sensing feedback signal. This O-ISAC framework is analyzed considering a single-cell network aided by an unmanned aerial vehicle (UAV) to support edge users. The UAV is connected to the gateway via a FSO backhaul link while estimating the FSO channel gain based on the backscattered light and dynamically optimizing its trajectory. The aim of this adaptive O-ISAC system is to maximize the end-toend network throughput of the edge users while considering FSO backhaul capacity and the UAV's directional antenna beamwidth and bandwidth allocation. Numerical results demonstrate that UAV can effectively optimize its trajectory by adjusting the antenna beamwidth and downlink bandwidth allocation at different weather conditions. The proposed framework is tested using hourly visibility data from Edinburgh, demonstrating that optical channel sensing is crucial for the system's overall performance.",9,9,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,vehicle,lexical,NONE,The text does not mention automotive transportation. It discusses integrated sensing and communication (ISAC) and free-space optical (FSO) communication in the context of 6G networks and unmanned aerial vehicles (UAVs).,"*Index Terms*—Optical integrated sensing and communication (O-ISAC), Sixth-generation (6G), unmanned aerial vehicles (UAVs), free-space optical (FSO), millimeter wave (mmWave).",11,11,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,vehicle,lexical,NONE,"The text does not mention automotive transportation. It discusses optical integrated sensing and communication (O-ISAC) technologies, free-space optical (FSO) communication, and 6G backhauling.","The integration of FSO technology with unmanned aerial vehicles (UAVs) significantly enhances connectivity by enabling flexible and high-capacity communication links, particularly in challenging environments [3]. Various studies have demonstrated that UAV-to-everything (U2X) connections can be effectively achieved using FSO beams [4]. However, a critical challenge remains in optimizing UAV positioning within wireless networks. The UAV placement may be optimized by incorporating real-time sensing technologies by potentially leveraging the feedback signal generated from the light backscattered to the FSO transmitters. Given the growing demand for FSO links, it is crucial to recognize that not all FSO links can be feasibly paired with parallel RF transmission links, and vice versa. In fact, mixed FSO-RF relaying using UAVs is often seen as a versatile solution for enhancing communication networks, as it leverages the high-speed capabilities of FSO in the backhaul while ensuring reliability with RF links in the access link.",17,17,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions > I. INTRODUCTION,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,car,lexical,NONE,The text does not mention automotive transportation. It presents mathematical equations related to path loss and elevation angle in the context of wireless communication and unmanned aerial vehicles (UAVs).,"where  $\varpi_1$  and  $\varpi_2$  are constant parameters that depend on carrier frequency and the communication environment, and  $\theta_k = \frac{180}{\pi} \times \sin^{-1}\left(\frac{h_{\rm m}}{d_{\rm m}k}\right)$  is the elevation angle between the kth user and the UAV. The distance  $d_{\rm m}k = \sqrt{(x_{\rm m}-x_k)^2+(y_{\rm m}-y_k)^2+h_{\rm m}^2}$  represents the separation between the kth user and the UAV, which has an altitude of  $h_{\rm m}$ . The path loss (PL) for the LoS and NLoS links can be expressed as [14]",76,76,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions > I. INTRODUCTION > II. SYSTEM MODEL > C. UAV-User Communication,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,car,lexical,NONE,"The snippet discusses mmWave carrier frequency and path loss in the context of wireless communication, with no direct or indirect reference to automotive transportation.","where  $f_c$  is the mmWave carrier frequency, and  $\Upsilon_1$  and  $\Upsilon_2$  represent the mean values of excessive PL for LoS and NLoS scenarios, respectively. The impact of small-scale fading on",81,81,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions > I. INTRODUCTION > II. SYSTEM MODEL > C. UAV-User Communication,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,car,lexical,NONE,"The snippet provides a table of RF link parameters, including carrier frequency and bandwidth, but does not mention or imply automotive transportation.",| Carrier Frequency              | $f_c$                                                              | 28 GHz        |,167,167,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions > B. Resource Optimization using Reinforcement Learning,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7C,automotive_transportation,,json,DIRECT,Structured study-level application domain mapping,UAV-aided mixed FSO-RF network for edge user capacity enhancement,,,,study_level.application.application_domain,uav_aerial,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,json,DIRECT,,,False
O_ISAC_006,7C,automotive_transportation,vehicle,lexical,INDIRECT,"The text discusses the application of ISAC-OF technology in detecting vehicle speed and density, as well as road surface conditions, but it does not directly relate to automotive transportation. Instead, it focuses on the technical aspects of the technology and its potential applications.","The ISAC-OF solution based on backscattered light was initially implemented in WDM and Space Division Multiplexing (SDM) systems. Experiments reported in [23-24] utilized optical fiber cables for both optical communication and distributed fiber sensing. This work successfully detected vehicle speed and density, as well as road surface conditions along the route of the optical cable. These capabilities were achieved simultaneously with dense wavelength division multiplexing (DWDM) channels in the same fiber, which had a total capacity of approximately 36.8 Tb/s. In a WDM system spanning an 82 km optical fiber link, the simultaneous transmission of sensing and communication signals enabled precise localization of real vibration events within a 600 Hz bandwidth[25] . Ezra Ip's team proposed a bidirectional Data Center Interconnect (DCI) scheme compatible with DAS in WDM systems, utilizing ISAC-OF technology as a diagnostic tool for DCI networks[26] . Yingyu Chen's team successfully",87,87,*A. Solution based on multiplexing technology*,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_006,7C,automotive_transportation,car,lexical,INDIRECT,"This snippet continues the discussion of ISAC-OF technology, specifically a scheme for synchronous data transmission and DAS within the same wavelength channel of optical fiber. While it mentions the potential for enhancing the intelligence of optical fiber communication systems, it does not directly address automotive transportation.","In ISAC-OF schemes based on WDM and SDM, dedicating spectrum or fiber resources exclusively to sensing can lead to inefficient resource utilization. To enhance the overall resource efficiency of the ISAC-OF systems, reference [28] demonstrated a scheme for synchronous data transmission and DAS within the same wavelength channel of optical fiber. This approach utilized Pulse Amplitude Modulation with 4 levels (PAM4) signals for data transmission, employing periodic linear frequency modulation (LFM) light as both a sensing probe and an optical carrier, with LFM modulated onto the phase of the optical signal. The schematic of the experimental structure is shown in figure 6. This method not only extends the intelligence of optical fiber communication systems but also enhances their transmission performance. However, this scheme is only applicable to intensity modulation direct detection(IM/DD) systems and introduces a complex structure, leading to increased costs.",97,97,*B. Solution using the same wavelength*,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_006,7C,automotive_transportation,car,lexical,INDIRECT,"The text describes a solution based on DSCM technology, which integrates the spectrum of sensing probes into the center of the DSCM signal spectrum. Although it mentions achieving a spatial resolution of 4 meters with DAS, the primary focus is on the technical aspects of the technology, rather than its direct application to automotive transportation.","Zihe Hu et al. [30] integrated the spectrum of sensing probes into the center of the Digital Subcarrier Multiplexing (DSCM) signal spectrum, utilizing DSCM technology to combine communication signals and sensing probes. To optimize sensing performance, they employed the Fractional Fourier Transform of Direct Current (FrFT-DC) signals to obtain continuous LFM signals as sensing probes. The scheme achieved a transmission rate of 100 Gb/s with dualpolarization quadrature phase-shift keying and 200 Gb/s with dual-polarization 16-ary quadrature amplitude modulation, while also achieving a spatial resolution of 4 meters with DAS.",117,117,*C. Solution Utilizing the Structure of Communication Data Frames* > D. Solution based on DSCM,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
