paper_id,section,macro_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,application_domains_json,application_domains_canonical,macro_domains_json,scenario_description,scenario_labels,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_003,7B,indoor_environments,positioning,lexical,NONE,The text provides references to various research papers on visible light communication and its applications but does not directly or indirectly relate to indoor environments.,"- [5] S. Ma, R. Yang, B. Li, Y. Chen, H. Li, Y. Wu, M. Safari, S. Li, and N. Al-Dhahir, ""Optimal power allocation for integrated visible light positioning and communication system with a single led-lamp,"" *IEEE Transactions on Communications*, vol. 70, no. 10, pp. 6734–6747, 2022.",190,190,REFERENCES,,,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_003,7B,indoor_environments,positioning,lexical,NONE,"Similar to the previous snippet, this text lists references to research papers on topics like channel characterization, modeling, and visible light communication without any direct or indirect mention of indoor environments.","- [6] S. Shao, A. Salustri, A. Khreishah, C. Xu, and S. Ma, ""R-VLCP: Channel modeling and simulation in retroreflective visible light communication and positioning systems,"" *IEEE Internet of Things Journal*, vol. 10, no. 13, pp. 11 429–11 439, 2023.",191,191,REFERENCES,,,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_003,7B,indoor_environments,,json,DIRECT,Structured study-level application domain mapping,V2V scenario with mono-static sensing and bi-static sensing,,,,study_level.application.application_domain,vehicular;indoor_positioning,wireless_vlc,vehicular;indoor_positioning,vehicular;indoor_positioning,automotive_transportation;indoor_environments,V2V scenario with mono-static sensing and bi-static sensing,Mono-static sensing;Bi-static sensing,json,DIRECT,,,False
O_ISAC_004,7B,indoor_environments,IPS,lexical,NONE,The text does not mention indoor environments. It discusses optical fiber sensing and telecommunication systems.,"Diagram of the proposed system is shown in Fig. 1, which composes two setups including the optical fiber sensing system and the optical telecommunication system. For the optical fiber sensing system, the setup is formed by a supercontinuum (SC) laser light source, a multiplexer (MUX) and a demultiplexer ((De)MUX), two types of few-mode fiber (FMF), and an optical spectrum analyzer (OSA). In the design, the sensing head is formed by single-mode fiber (SMF) and FMF2, and the interference dips are generated by the modal interference of the LP01 mode and the LP02 mode. Here, the LP02 mode is excited by the mode field of the SMF and the FMF2. For the optical fiber-based telecommunication transmission system, continuum wave (CW) laser source, dual-polarization (DP) IQ Modulator (DP-IQ-MOD), and arbitrary waveform generator (AWG) are applied to generate serial signals for serial communication. Mode multiplexer and (de)multiplexer are applied to multiplex and (de)multiplex the LP01 mode and the LP11 mode in the FMF. In the output, a coherent receiver and real-time operation system are utilized to process the transmitted signal. For the LP01 mode, the transmission loss can be negligible because it is used for the sensing application. However, the loss of the LP11 mode should be well controlled because it serves to transmit the communication signal. The adiabatic-tapered FMF2 is carefully designed, on one hand, to enhance to sensitivity of the sensing head, and on another hand to minimize to radiation loss of the LP11 mode. One typical design is shown in Fig. 2, where the inserted picture is the tapered FMF2. By launching the LP11 mode in the adiabatic-tapered FMF2, the transmission loss of the LP11 mode can be measured by detecting the output power. We characterize the propagation of the LP11 mode through the taper against different fiber core diameters during the tapering process, and transmission loss of the LP11 mode across the C-band is obtained to be lower than −0.8 dB with a core diameter of 40 μm.",21,21,Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication > II. PRINCIPLE AND DESIGN,,,hybrid,telecommunication;sensing,telecommunication;sensing,smart_infrastructure,Integration of optical fiber sensing and telecommunication for smart monitoring in telecommunication networks,Adiabatic-tapered FMF-based system for integrated optical sensing and signal transmission,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_004,7B,indoor_environments,IPS,lexical,NONE,"The text does not mention indoor environments. It discusses the sensitivity of a sensor in simulation and experiment, including seawater salinity monitoring and temperature sensitivity.","To test the sensitivity of the sensor, we characterize the device both in simulation and experiment. In the simulation, the adiabatic-tapered FMF2 is applied in the seawater salinity monitoring by changing the ambient refractive index. As shown in Fig. 3, the interference dips show a red shift with the ambient refractive index increases. The sensitivity is obtained to be 681.23 pm/RIU by linear fitting the 3 dB width of the interference dips. We also study the temperature sensitivity of the fiber sensor by calculating the thermos-optic effect of the FMF2, where the temperature sensitivity of the fiber sensor is only 13.20 pm/℃.",45,45,Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication > III. RESULTS AND DISCUSSIONS,,,hybrid,telecommunication;sensing,telecommunication;sensing,smart_infrastructure,Integration of optical fiber sensing and telecommunication for smart monitoring in telecommunication networks,Adiabatic-tapered FMF-based system for integrated optical sensing and signal transmission,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7B,indoor_environments,positioning,lexical,NONE,"The text does not mention indoor environments. It discusses 6G wireless networks, optical integrated sensing and communication (O-ISAC) technologies, free-space optical (FSO) communication, and unmanned aerial vehicles (UAVs), all of which are related to outdoor or general network environments.","The integration of FSO technology with unmanned aerial vehicles (UAVs) significantly enhances connectivity by enabling flexible and high-capacity communication links, particularly in challenging environments [3]. Various studies have demonstrated that UAV-to-everything (U2X) connections can be effectively achieved using FSO beams [4]. However, a critical challenge remains in optimizing UAV positioning within wireless networks. The UAV placement may be optimized by incorporating real-time sensing technologies by potentially leveraging the feedback signal generated from the light backscattered to the FSO transmitters. Given the growing demand for FSO links, it is crucial to recognize that not all FSO links can be feasibly paired with parallel RF transmission links, and vice versa. In fact, mixed FSO-RF relaying using UAVs is often seen as a versatile solution for enhancing communication networks, as it leverages the high-speed capabilities of FSO in the backhaul while ensuring reliability with RF links in the access link.",17,17,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions > I. INTRODUCTION,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_005,7B,indoor_environments,positioning,lexical,NONE,"The text does not mention indoor environments. It discusses a novel framework for enhancing network performance using O-ISAC with FSO communication and UAV-aided relaying, which is also related to outdoor or general network environments.","In this paper, we propose a novel framework that significantly enhances the end-to-end performance of a network by an O-ISAC with FSO communication, combined with UAVaided relaying. This approach is shown to be crucial for facilitating high-reliability backhaul solutions in the presence of adverse weather conditions and sensing feedback signal. By optimizing the UAV's trajectory using the directional antenna beamwidth, and bandwidth allocation, our framework effectively maximizes network throughput for edge users in a mixed FSO-RF network. The numerical results, supported by practical hourly visibility data from Edinburgh, highlight the crucial role of optical channel sensing in optimizing system performance and underscore its importance in overcoming the limitations imposed by atmospheric attenuation and light backscattering. By focusing on maximizing end-to-end network throughput while addressing backhaul limitations, the proposed solution underscores the potential of O-ISAC to significantly enhance network capacity and reliability, positioning it as an integral component of future 6G networks. Future work could explore the impact of variable UAV speed, while also considering interference management and trajectory design in multi-BSs to gain valuable insights.",231,231,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions > IV. RESULTS AND SYSTEM PERFORMANCE > V. CONCLUSION,,,hybrid,uav_aerial,uav_aerial,automotive_transportation,UAV-aided mixed FSO-RF network for edge user capacity enhancement,UAV-aided mixed FSO-RF network,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_006,7B,indoor_environments,localization,lexical,NONE,"The text does not mention indoor environments explicitly, it talks about monitoring environmental changes, natural disasters, and vibration sources, but does not specify the environment as indoor.","transmitted light face limitations in terms of localization accuracy and handling multiple vibration sources. During forward transmission, backscattering phenomena within the optical fiber, such as Rayleigh scattering, Brillouin scattering, and Raman scattering, serve as the foundation for various distributed fiber optic sensors. Among these, Distributed Acoustic Sensors (DAS) based on Rayleigh scattering have become a primary technology for monitoring large structures. Typical applications include intrusion detection, monitoring of oil and gas pipelines, structural health monitoring, earthquake monitoring, railway track monitoring, and traffic monitoring. Distributed Optical Fiber Sensing (DOFS) technology, which relies on backscattered light, enables the localization of disturbances along the entire length of the sensing fiber and offers high spatial resolution [9-10]. The integration of DAS with fiber optic communication is also gradually developing. However, because DAS relies on weak backscattered light, its sensing range is limited. Additionally, if the sensing system needs to operate on an amplified link with isolators, sensing systems based on backscattering may face certain limitations.",31,31,Recent Advancements and Challenges in Integrated Sensing and Communication in Optical Fiber > I. INTRODUCTION,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_006,7B,indoor_environments,locationing,fuzzy:90.9090909090909,NONE,"The text does not mention indoor environments, it discusses the use of SOP for vibration monitoring and its limitations, but does not provide any information related to indoor environments.","sensitivity [12-13]. The use of SOP for vibration monitoring is not suitable for providing accurate location information [11]. However, SOP provides greater stability compared to optical phase.",41,41,II. SCHEME OF ISAC-OF BASED ON FORWARD TRANSMITTED LIGHT,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_006,7B,indoor_environments,localization,lexical,NONE,"The text does not mention indoor environments, it talks about a solution for perturbation localization in a C+L wavelength division multiplexing transmission system, but does not specify the environment as indoor.","Due to the requirement for precise time synchronization to accurately locate detected vibration events in ISAC-OF solutions based on forward transmitted light. Tang et al. [17] addressed this issue in a C+L wavelength division multiplexing (WDM) transmission system, experimental setup shown in figure 2. They achieved effective perturbation localization by demodulating the SOP fluctuations of two forward transmitted lights with different group velocities to measure the delay between SOP fluctuations. This scheme has low requirements for timing synchronization and is compatible with communication signals in both the C-band and L-band. It provides an economical and high-precision solution for integrating distributed fiber sensing functions into existing C+L WDM networks.",53,53,A. Solution based on SOP,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_006,7B,indoor_environments,localization,lexical,NONE,"The text does not mention indoor environments, it shows an experimental setup for vibration detection and localization, but does not provide any information related to indoor environments.",Fig.3 Experimental setup for demonstrating vibration detection and localization based on forward transmitted light in scheme [18].,65,65,Solution based on optical phases,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_006,7B,indoor_environments,localization,lexical,NONE,The context does not mention indoor environments. It discusses experimental setups and studies related to optical fiber networks and vibration detection in urban areas.,"Ezra Ip et al. [18] conducted a lab demonstration to confirm the feasibility of using optical phase and SOP in vibration detection, with the experimental setup shown in figure 3. Their results demonstrate that the phase-based approach exhibits higher sensitivity and a broader detection bandwidth compared to the SOP-based approach, enabling more precise vibration localization. Lorenzo Andrenacci et al. [19] further compared the performance of these two approaches in different environmental settings. In their study, data transmission occurred over urban optical fiber networks, representing more challenging transmission environments. The experimental setup in the city of Turin is shown in figure 4. They intentionally introduced weaker excitation amplitudes to test the sensing capabilities of both methods under various interference and noise conditions. The results indicate that the SOP-based approach demonstrates greater robustness in",71,71,Solution based on optical phases,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_006,7B,indoor_environments,localization,lexical,NONE,"The context does not mention indoor environments. It discusses the ISAC-OF system, Phase-Differentiated End Point Amplification (PDEA), and field-testing on optical fiber links, all of which are related to outdoor or general environments.","The ISAC-OF system based on forward transmitted light, exhibits an inferior capability in localizing low-frequency events compared to high-frequency events, thereby limiting its broad application. To address this issue, W. Kong et al. proposed Phase-Differentiated End Point Amplification (PDEA)[20] to optimize the system's frequency response and achieve more accurate event localization. PDEA works by differentiating the extracted phase signals and amplifying the amplitude of interference events through cross-correlation, thereby reducing localization errors. The PDEA notably enhances the system's broadband response and improves its ability to localize low-frequency disturbances.",77,77,Solution based on optical phases,,,cabled_fibre,industrial_manufacturing;environmental_monitoring,industrial_manufacturing;environmental_monitoring,smart_infrastructure,"The paper discusses the use of ISAC-OF systems for vibration detection and localization in various scenarios, including industrial manufacturing and environmental monitoring.",Vibration detection using forward transmitted light,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_007,7B,indoor_environments,IPS,lexical,NONE,"The text does not mention indoor environments. It discusses the aerospace manufacturing industry, engine assembly, and fiber optic interferometer sensing probes.","Fiber optic interferometer sensing probes have been widely studied due to their small size, high measurement accuracy, and ease of embedded measurement[2]. Of the four common fiber optic interferometers, only fiber optic Fabry-Perot interferometer and fiber optic Michelson interferometer can be used for embedded displacement measurement. The light emitted from the fiber diverges and the working distance is usually around 1 mm[3]. Subsequent researchers have collimated lenses and processed tapered fiber tips to reduce beam divergence [4-5]. However most probe research focuses on long-distance measurements and neglects high precision measurement of curved surfaces in narrow spaces.",19,19,I. INTRODUCTION,,,cabled_fibre,industrial_manufacturing,industrial_manufacturing,smart_infrastructure;space_satellite,Precision measurement of R angles and small rough spots in narrow spaces,Narrow space measurement,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_007,7B,indoor_environments,IPS,lexical,NONE,The text is a list of references and does not mention indoor environments. It appears to be related to scientific research and studies on interferometry and displacement measurement.,"- [4] C. J. Moreno-Hernández, D. Monzón-Hernández, A. Martínez-Ríos, D. Moreno-Hernández and J. Villatoro, ""Long-Range Interferometric Displacement Sensing With Tapered Optical Fiber Tips,"" in IEEE Photonics Technology Letters, vol. 27, no. 4, pp. 379-382, 15 Feb.15, 2015.",161,161,REFERENCES,,,cabled_fibre,industrial_manufacturing,industrial_manufacturing,smart_infrastructure;space_satellite,Precision measurement of R angles and small rough spots in narrow spaces,Narrow space measurement,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_009,7B,indoor_environments,positioning,lexical,NONE,The text does not mention indoor environments explicitly.,"# <span id=""page-0-17""></span>Integrated Positioning and Communication Relying on Wireless Optical OFDM",5,5,"<span id=""page-0-17""></span>Integrated Positioning and Communication Relying on Wireless Optical OFDM",,,wireless_vlc,indoor_positioning,indoor_positioning,indoor_environments,The system is designed for indoor positioning and communication applications.,Indoor VLC with bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_009,7B,indoor_environments,positioning,lexical,NONE,The text does not mention indoor environments explicitly.,"*Abstract*— Visible Light Positioning and Communication (VLPC) is a promising candidate for implementing Integrated Sensing And Communication (ISAC) in the unlicensed 400 THz to 800 THz band. The current Visible Light Positioning (VLP) systems mainly operate based on the Received Signal Strength (RSS) of the Line-of-Sight (LoS) path. However, its accuracy is degraded by interferences from Non-LoS (NLoS) paths. Furthermore, in Visible Light Communication (VLC) systems, the estimation of Channel State Information (CSI) also becomes challenging, when the optical channel becomes dispersive. Against this background, we propose a new VLPC scheme using Direct Current (DC) biased Optical Orthogonal Frequency-Division Multiplexing (VLPC-DCO-OFDM), where OFDM-based sensing is applied for the sake of improving the resolution of the estimated Channel Impulse Response (CIRs) exploited for positioning functionality. The CIRs estimated by sensing are further exploited to provide enhanced CSI for communication data detection. Moreover, we propose a hybrid Radar-RSS based solution, where the conventional RSS-aided VLP method is invoked for the sake of refining OFDM radar. Our simulation results demonstrate that the proposed VLPC-DCO-OFDM scheme – which simultaneously supports the triple functionalities of illumination, bi-static sensing and communication – is capable of achieving centimeter-level positioning accuracy and Giga-bits-per-second data rate.",9,9,"<span id=""page-0-17""></span>Integrated Positioning and Communication Relying on Wireless Optical OFDM",,,wireless_vlc,indoor_positioning,indoor_positioning,indoor_environments,The system is designed for indoor positioning and communication applications.,Indoor VLC with bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_009,7B,indoor_environments,positioning,lexical,INDIRECT,"The text mentions Visible Light Positioning and Communication, which is often used in indoor environments, but does not explicitly mention indoor environments.","*Index Terms*— Visible light communication, VLC, visible light positioning, VLP, integrated sensing and communication, ISAC, orthogonal frequency-division multiplexing, OFDM, channel estimation, non-line-of-sight, NLoS, multipath, bi-static.",11,11,"<span id=""page-0-17""></span>Integrated Positioning and Communication Relying on Wireless Optical OFDM",,,wireless_vlc,indoor_positioning,indoor_positioning,indoor_environments,The system is designed for indoor positioning and communication applications.,Indoor VLC with bi-static sensing,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
