paper_id,source_type,source_path,md_path,section_key,concept_key,variant,match_type,quote,line_start,line_end,heading_path,context,label,strength,rationale,model_used
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,Fig. 4. Trade-off curves w.r.t. sensing noise PSDs for N<sup>c</sup> = −100 dB/Hz.,330,330,B. Subcarrier Power Allocation > V. NUMERICAL SIMULATIONS,"![](_page_5_Figure_1.jpeg)

Fig. 4. Trade-off curves w.r.t. sensing noise PSDs for N<sup>c</sup> = −100 dB/Hz.

the weight factor increases, more power is allocated to DCO-OFDM instead of ACO-OFDM. The reason lies in that the channel gain of communication is much higher than that of sensing. Consequently, DCO-OFDM is more suitable for communication thanks to the adequate power budget for DC bias, while ACO-OFDM is preferred by sensing to reserve more power for subcarriers that carries information.",INDIRECT,INDIRECT,"The quote discusses trade-off curves related to sensing noise PSDs and power allocation between DCO-OFDM and ACO-OFDM, which is relevant to the concept of coupling tradeoff, but does not provide explicit support.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"Once the optimal resource allocation is achieved, the spectral efficiency <sup>C</sup> for communication and precision c/(2<sup>√</sup> I) for sensing can be calculated to form trade-off curves. Fig. 3 shows the trade-off curves w.r.t. different communication noise PSDs, and the contour lines for the weight factor are plotted as dash lines. While the trade-off curves reveal the compromise between communication and sensing performance metrics, they also become marginal when the weight factor ρ approaches 0.00, where the precision almost becomes a constant. In addition, the sensing precisions nearly remain the same for a fixed ρ, which indicates that the resource allocation is not influenced significantly by ρ for the given parameters.",334,334,B. Subcarrier Power Allocation > V. NUMERICAL SIMULATIONS,"the weight factor increases, more power is allocated to DCO-OFDM instead of ACO-OFDM. The reason lies in that the channel gain of communication is much higher than that of sensing. Consequently, DCO-OFDM is more suitable for communication thanks to the adequate power budget for DC bias, while ACO-OFDM is preferred by sensing to reserve more power for subcarriers that carries information.

Once the optimal resource allocation is achieved, the spectral efficiency <sup>C</sup> for communication and precision c/(2<sup>√</sup> I) for sensing can be calculated to form trade-off curves. Fig. 3 shows the trade-off curves w.r.t. different communication noise PSDs, and the contour lines for the weight factor are plotted as dash lines. While the trade-off curves reveal the compromise between communication and sensing performance metrics, they also become marginal when the weight factor ρ approaches",DIRECT,DIRECT,"The quote explicitly mentions the trade-off between communication and sensing, with the weight factor influencing power allocation between DCO-OFDM and ACO-OFDM, directly supporting the concept of coupling tradeoff.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"Fig. 4 shows the trade-off curves w.r.t. different sensing noise PSDs and contour lines for the weight factor. Similar to Fig. 3, the trade-off between communication and sensing becomes marginal when the weight factor ρ approaches 1.00, where the spectral efficiency does not increase significantly with a deteriorated sensing precision. However, since the sensing channel gain is about 20 dB smaller than its communication counterpart, the varying N<sup>s</sup> yields a prominent change in resource allocation. Therefore, significant differences occur in C when N<sup>s</sup> is changed even for a fixed ρ.",336,336,B. Subcarrier Power Allocation > V. NUMERICAL SIMULATIONS,"Once the optimal resource allocation is achieved, the spectral efficiency <sup>C</sup> for communication and precision c/(2<sup>√</sup> I) for sensing can be calculated to form trade-off curves. Fig. 3 shows the trade-off curves w.r.t. different communication noise PSDs, and the contour lines for the weight factor are plotted as dash lines. While the trade-off curves reveal the compromise between communication and sensing performance metrics, they also become marginal when the weight factor ρ approaches 0.00, where the precision almost becomes a constant. In addition, the sensing precisions nearly remain the same for a fixed ρ, which indicates that the resource allocation is not influenced significantly by ρ for the given parameters.

Fig. 4 shows the trade-off curves w.r.t. different sensing noise PSDs and contour lines for the weight factor. Similar to Fig. 3, the trade-off between com",INDIRECT,INDIRECT,"The quote discusses the trade-off between communication and sensing performance metrics, which is related to the concept of coupling tradeoff, but does not provide explicit support for the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"In this paper, we proposed an OW-ISAC scheme based on ADO-OFDM that could provide C&S capabilities simultaneously. The clipped OFDM signal was modelled by the Bussgang theorem to analyze the properties of clipping noise, which further yielded the signal processing techniques for C&S receivers. Besides, the optimization problem for resource allocation was formulated to adaptively balance C&S performance metrics. Since the joint optimization problem was nonconvex, it was decomposed into two sub-problems for DCO-ACO power distribution and subcarrier power allocation. Subsequently, the optimal resource allocation could be achieved by iteratively solving these sub-problems. Finally, numerical results validated the effectiveness of the proposed ADO-OFDM scheme and illustrated the optimal power allocation. Furthermore, the trade-off between C&S functionalities was also highlighted by tuning the weight factor.",340,340,B. Subcarrier Power Allocation > V. NUMERICAL SIMULATIONS > VI. CONCLUSION,"### VI. CONCLUSION

In this paper, we proposed an OW-ISAC scheme based on ADO-OFDM that could provide C&S capabilities simultaneously. The clipped OFDM signal was modelled by the Bussgang theorem to analyze the properties of clipping noise, which further yielded the signal processing techniques for C&S receivers. Besides, the optimization problem for resource allocation was formulated to adaptively balance C&S performance metrics. Since the joint optimization problem was nonconvex, it was decomposed into two sub-problems for DCO-ACO power distribution and subcarrier power allocation. Subsequently, the optimal resource allocation could be achieved by iteratively solving these sub-problems. Finally, numerical results validated the effectiveness of the proposed ADO-OFDM scheme and illustrated the optimal power allocation. Furthermore, the trade-off between C&S functionalities was also highl",INDIRECT,INDIRECT,"The text discusses the optimization of resource allocation for C&S performance metrics, which implies a tradeoff between different parameters, but does not explicitly mention coupling tradeoff.",llama-3.3-70b-versatile
O_ISAC_052,visual_analysis,data/proc_markdowns/O_ISAC_052/O_ISAC_052/visual_analysis.txt,data/proc_markdowns/O_ISAC_052/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,- Trade-off ratio: ~1 cm RMSE degradation per doubling of SCS.,123,123,no_heading,"- Wider SCS improves Doppler range but degrades range accuracy.
- Sweet spot: 60 kHz SCS for balanced performance.
- Trade-off ratio: ~1 cm RMSE degradation per doubling of SCS.
---",DIRECT,DIRECT,"The quote directly mentions the 'trade-off ratio' related to the coupling tradeoff between Doppler range and range accuracy when changing the SCS (Subcarrier Spacing), which is a key aspect of the concept 'coupling_tradeoff' in Section 2E fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"*Abstract*—Integrated sensing and communication (ISAC) is regarded as a key enabler in the upcoming era of connectivity and intelligence, where the optical spectrum emerges as a promising candidate for ISAC. This paper presents an optical wireless (OW)-ISAC scheme based on asymmetrically clipped direct-current-biased optical orthogonal frequency division multiplexing (ADO-OFDM). The Bussgang theorem is adopted to model the clipped OFDM signal and analyze the clipping noise. In addition, the adaptive resource allocation for ADO-OFDM is formulated as a joint optimization problem, which is decomposed into two sub-problems for DC-biased optical (DCO) asymmetrically clipped optical (ACO) power distribution and subcarrier power allocation. Then, the optimal resource allocation can be achieved by iteratively solving these sub-problems. Consequently, numerical results demonstrate the effectiveness of the proposed ADO-OFDM scheme and reveal the trade-off between communication and sensing functionalities in OW-ISAC.",5,5,Adaptive Resource Allocation in ADO-OFDM for Optical Wireless Integrated Sensing and Communication,"Yunfeng Wen<sup>1</sup> , Fang Yang1,2, Jian Song1,2,3, and Zhu Han<sup>4</sup> <sup>1</sup>Department of Electronic Engineering, Tsinghua University, Beijing National Research Center for Information Science and Technology (BNRist), Beijing 100084, P. R. China <sup>2</sup>Research Institute of Tsinghua University in Shenzhen, Shenzhen 518057, P. R. China <sup>3</sup>Shenzhen International Graduate School, Tsinghua University, Shenzhen 518055, P. R. China <sup>4</sup>Department of Electrical and Computer Engineering, University of Houston, Houston, TX 77004 USA

*Abstract*—Integrated sensing and communication (ISAC) is regarded as a key enabler in the upcoming era of connectivity and intelligence, where the optical spectrum emerges as a promising candidate for ISAC. This paper presents an optical wireless (OW)-ISAC scheme based on asymmetrically clipped direct-current-biased optical ortho",INDIRECT,INDIRECT,"The text discusses integrated sensing and communication (ISAC) and optical wireless (OW)-ISAC schemes, which implies a relationship between sensing and communication, but does not explicitly mention a coupling tradeoff.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,weighted sum,fuzzy:91.66666666666666,"In this paper, we propose an ADO-OFDM-based scheme that adaptively allocates resources for OW-ISAC, and our contributions are listed as follows. First, the system model is proposed for OW-ISAC based on ADO-OFDM, and signal processing techniques are also provided to exploit the properties of the clipping noise. Second, the optimization problem for resource allocation is formulated, whose objective is in a weighted-sum form to adaptively balance C&S performance metrics. Third, the non-convex joint optimization problem is decomposed into two sub-problems for DCO-ACO power distribution and subcarrier power allocation, respectively. By iteratively solving these sub-problems, the optimal resource allocation for OW-ISAC can be achieved.",17,17,I. INTRODUCTION,"To conduct adaptive resource allocation, orthogonal frequency division multiplexing (OFDM) becomes a promising scheme for OW-ISAC. To obtain an OFDM waveform compatible with the intensity modulation and direct detection (IM/DD) scheme, the original OFDM signal can be biased by a direct-current (DC) component to become real and nonnegative. Thereby, an experimental prototype based on DCbiased optical OFDM (DCO-OFDM) has been demonstrated for OW-ISAC [8]. Nonetheless, the DC bias neither carries communication data nor contributes to target sensing. On the contrary, asymmetrically clipped optical OFDM (ACO-OFDM), which does not contain a DC bias, achieves a higher power efficiency than that of DCO-OFDM at the expense of a deteriorated spectral efficiency due to the severe clipping noise on even subcarriers. Moreover, asymmetrically clipped DC-biased optical OFDM (ADO-OFDM) combines DCO-OFDM",INDIRECT,INDIRECT,"The text discusses the concept of coupling tradeoff in the context of OW-ISAC and ADO-OFDM, but does not provide explicit support for the concept. It mentions the use of OFDM and its variations, such as DCO-OFDM and ACO-OFDM, and their properties, but does not directly address the tradeoff between them.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,weighted sum,fuzzy:91.66666666666666,"In this section, we optimize the resource allocation for ADO-OFDM under optical and electrical power constraints. To adaptively balance C&S performance metrics, the weighted-sum method is adopted to scalarize the multi-objective problem, which linearly aggregates C&S performance metrics with a weight factor  $\rho$ . Consequently, the joint optimization problem is formulated as",144,144,I. INTRODUCTION > IV. ADAPTIVE RESOURCE ALLOCATION,"## IV. ADAPTIVE RESOURCE ALLOCATION

In this section, we optimize the resource allocation for ADO-OFDM under optical and electrical power constraints. To adaptively balance C&S performance metrics, the weighted-sum method is adopted to scalarize the multi-objective problem, which linearly aggregates C&S performance metrics with a weight factor  $\rho$ . Consequently, the joint optimization problem is formulated as

(P0): ",INDIRECT,INDIRECT,"The quote discusses optimizing resource allocation under optical and electrical power constraints, which is related to the concept of coupling tradeoff, but does not explicitly mention it.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,Fig. 3. Trade-off curves w.r.t. communication noise PSDs for  $N_s = -100~{\rm dB/Hz}.$,295,295,I. INTRODUCTION > IV. ADAPTIVE RESOURCE ALLOCATION > A. DCO-ACO Power Distribution > B. Subcarrier Power Allocation,"![](_page_4_Figure_15.jpeg)

Fig. 3. Trade-off curves w.r.t. communication noise PSDs for  $N_s = -100~{\rm dB/Hz}.$ 

Similarly, the power allocation problem for ACO-OFDM is also convex and can be solved in the same way as its DCO-OFDM counterpart. Once the power allocations for both DCO-OFDM and ACO-OFDM are optimized, (P2) will also be readily solved.",INDIRECT,INDIRECT,"The quote mentions trade-off curves related to communication noise PSDs, which is relevant to the concept of coupling tradeoff, but does not provide explicit support for the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"which is illustrated in Fig. 2 with respect to (w.r.t.) different weight factors. While a sensing-centric system ( $\rho=0.00$ ) allocates power to as high frequency as possible to maximize the Fisher information, the optimal power allocation for a communication-centric system ( $\rho=1.00$ ) is in a waterfilling form. For the trade-off scenario of  $\rho=0.50$ , the power-allocation curves make a compromise between the spectral efficiency and the Fisher information. Moreover, as",308,308,I. INTRODUCTION > V. NUMERICAL SIMULATIONS,"(34)

which is illustrated in Fig. 2 with respect to (w.r.t.) different weight factors. While a sensing-centric system ( $\rho=0.00$ ) allocates power to as high frequency as possible to maximize the Fisher information, the optimal power allocation for a communication-centric system ( $\rho=1.00$ ) is in a waterfilling form. For the trade-off scenario of  $\rho=0.50$ , the power-allocation curves make a compromise between the spectral efficiency and the Fisher information. Moreover, as

![](_page_5_Figure_1.jpeg)",INDIRECT,INDIRECT,"The quote discusses power allocation for sensing-centric and communication-centric systems, which is related to the concept of coupling tradeoff, but does not directly mention the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,Fig. 4. Trade-off curves w.r.t. sensing noise PSDs for N<sup>c</sup> = −100 dB/Hz.,312,312,I. INTRODUCTION > V. NUMERICAL SIMULATIONS,"![](_page_5_Figure_1.jpeg)

Fig. 4. Trade-off curves w.r.t. sensing noise PSDs for N<sup>c</sup> = −100 dB/Hz.

the weight factor increases, more power is allocated to DCO-OFDM instead of ACO-OFDM. The reason lies in that the channel gain of communication is much higher than that of sensing. Consequently, DCO-OFDM is more suitable for communication thanks to the adequate power budget for DC bias, while ACO-OFDM is preferred by sensing to reserve more power for subcarriers that carries information.",INDIRECT,INDIRECT,"The quote discusses trade-off curves related to sensing noise PSDs and power allocation between DCO-OFDM and ACO-OFDM, which is relevant to the concept of coupling tradeoff, but does not provide explicit support.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"Once the optimal resource allocation is achieved, the spectral efficiency <sup>C</sup> for communication and precision c/(2<sup>√</sup> I) for sensing can be calculated to form trade-off curves. Fig. 3 shows the trade-off curves w.r.t. different communication noise PSDs, and the contour lines for the weight factor are plotted as dash lines. While the trade-off curves reveal the compromise between communication and sensing performance metrics, they also become marginal when the weight factor ρ approaches 0.00, where the precision almost becomes a constant. In addition, the sensing precisions nearly remain the same for a fixed ρ, which indicates that the resource allocation is not influenced significantly by ρ for the given parameters.",316,316,I. INTRODUCTION > V. NUMERICAL SIMULATIONS,"the weight factor increases, more power is allocated to DCO-OFDM instead of ACO-OFDM. The reason lies in that the channel gain of communication is much higher than that of sensing. Consequently, DCO-OFDM is more suitable for communication thanks to the adequate power budget for DC bias, while ACO-OFDM is preferred by sensing to reserve more power for subcarriers that carries information.

Once the optimal resource allocation is achieved, the spectral efficiency <sup>C</sup> for communication and precision c/(2<sup>√</sup> I) for sensing can be calculated to form trade-off curves. Fig. 3 shows the trade-off curves w.r.t. different communication noise PSDs, and the contour lines for the weight factor are plotted as dash lines. While the trade-off curves reveal the compromise between communication and sensing performance metrics, they also become marginal when the weight factor ρ approaches",DIRECT,DIRECT,"The quote explicitly mentions the trade-off between communication and sensing, with the calculation of spectral efficiency for communication and precision for sensing, forming trade-off curves.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"Fig. 4 shows the trade-off curves w.r.t. different sensing noise PSDs and contour lines for the weight factor. Similar to Fig. 3, the trade-off between communication and sensing becomes marginal when the weight factor ρ approaches 1.00, where the spectral efficiency does not increase significantly with a deteriorated sensing precision. However, since the sensing channel gain is about 20 dB smaller than its communication counterpart, the varying N<sup>s</sup> yields a prominent change in resource allocation. Therefore, significant differences occur in C when N<sup>s</sup> is changed even for a fixed ρ.",318,318,I. INTRODUCTION > V. NUMERICAL SIMULATIONS,"Once the optimal resource allocation is achieved, the spectral efficiency <sup>C</sup> for communication and precision c/(2<sup>√</sup> I) for sensing can be calculated to form trade-off curves. Fig. 3 shows the trade-off curves w.r.t. different communication noise PSDs, and the contour lines for the weight factor are plotted as dash lines. While the trade-off curves reveal the compromise between communication and sensing performance metrics, they also become marginal when the weight factor ρ approaches 0.00, where the precision almost becomes a constant. In addition, the sensing precisions nearly remain the same for a fixed ρ, which indicates that the resource allocation is not influenced significantly by ρ for the given parameters.

Fig. 4 shows the trade-off curves w.r.t. different sensing noise PSDs and contour lines for the weight factor. Similar to Fig. 3, the trade-off between com",INDIRECT,INDIRECT,"The quote discusses the trade-off between communication and sensing performance metrics, which is related to the concept of coupling tradeoff, but does not provide explicit support for Section II fundamentals.",llama-3.3-70b-versatile
O_ISAC_052,markdown,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,data/proc_markdowns/O_ISAC_052/O_ISAC_052.md,2E,coupling_tradeoff,trade-off,lexical,"In this paper, we proposed an OW-ISAC scheme based on ADO-OFDM that could provide C&S capabilities simultaneously. The clipped OFDM signal was modelled by the Bussgang theorem to analyze the properties of clipping noise, which further yielded the signal processing techniques for C&S receivers. Besides, the optimization problem for resource allocation was formulated to adaptively balance C&S performance metrics. Since the joint optimization problem was nonconvex, it was decomposed into two sub-problems for DCO-ACO power distribution and subcarrier power allocation. Subsequently, the optimal resource allocation could be achieved by iteratively solving these sub-problems. Finally, numerical results validated the effectiveness of the proposed ADO-OFDM scheme and illustrated the optimal power allocation. Furthermore, the trade-off between C&S functionalities was also highlighted by tuning the weight factor.",322,322,I. INTRODUCTION > V. NUMERICAL SIMULATIONS > VI. CONCLUSION,"### VI. CONCLUSION

In this paper, we proposed an OW-ISAC scheme based on ADO-OFDM that could provide C&S capabilities simultaneously. The clipped OFDM signal was modelled by the Bussgang theorem to analyze the properties of clipping noise, which further yielded the signal processing techniques for C&S receivers. Besides, the optimization problem for resource allocation was formulated to adaptively balance C&S performance metrics. Since the joint optimization problem was nonconvex, it was decomposed into two sub-problems for DCO-ACO power distribution and subcarrier power allocation. Subsequently, the optimal resource allocation could be achieved by iteratively solving these sub-problems. Finally, numerical results validated the effectiveness of the proposed ADO-OFDM scheme and illustrated the optimal power allocation. Furthermore, the trade-off between C&S functionalities was also highl",INDIRECT,INDIRECT,"The text discusses the optimization of resource allocation for C&S performance metrics, which implies a tradeoff between different parameters, but does not explicitly mention coupling tradeoff.",llama-3.3-70b-versatile
O_ISAC_053,markdown,data/proc_markdowns/O_ISAC_053/O_ISAC_053/O_ISAC_053.md,data/proc_markdowns/O_ISAC_053/O_ISAC_053/O_ISAC_053.md,2E,coupling_tradeoff,trade-off,fuzzy:88.88888888888889,"In the course of defining new integral parts for the future communication standard of 6G [1,2], the main directions are the integration of short-range, cellular and satellite communication, new signal processing methods as well as new materials and components [3]. Besides that, one of the main advancements envisioned in the 6G era is the realization of simultaneous communication and sensing, often referred to as integrated sensing and communication (ISAC) systems [4]. ISAC systems are defined as systems that, by sharing the time, the waveforms, or the hardware, can perform the tasks of communication and sensing in parallel with only minimal performance degradation of the individual tasks [4,5]. As the utilized frequency spectra in the envisioned 6G systems are increasingly extending towards the mm (30-300 GHz) and to the THz (0,3 THz – 30 THz) wave ranges [6], also the research activities in realizing ISAC systems in these frequency ranges rose remarkably in the last years. [5] discusses the realization of such a ISAC system in the mm wave range, where the task of performing radio detection and ranging (radar) is combined with the communication of data to potential receivers. In that work, it is shown that both functionalities can be performed with the same hardware and the existing tradeoff between these two functionalities is discussed. For further details on such joint radar/communications systems, please see [7].",17,17,Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller > I. INTRODUCTION,"### I. INTRODUCTION

In the course of defining new integral parts for the future communication standard of 6G [1,2], the main directions are the integration of short-range, cellular and satellite communication, new signal processing methods as well as new materials and components [3]. Besides that, one of the main advancements envisioned in the 6G era is the realization of simultaneous communication and sensing, often referred to as integrated sensing and communication (ISAC) systems [4]. ISAC systems are defined as systems that, by sharing the time, the waveforms, or the hardware, can perform the tasks of communication and sensing in parallel with only minimal performance degradation of the individual tasks [4,5]. As the utilized frequency spectra in the envisioned 6G systems are increasingly extending towards the mm (30-300 GHz) and to the THz (0,3 THz – 30 THz) wave ranges [6], also t",NONE,NONE,"The provided text discusses the integration of communication and sensing in 6G systems, but does not explicitly mention the concept of coupling tradeoff or provide relevant context for it.",llama-3.3-70b-versatile
O_ISAC_053,markdown,data/proc_markdowns/O_ISAC_053/O_ISAC_053.md,data/proc_markdowns/O_ISAC_053/O_ISAC_053.md,2E,coupling_tradeoff,trade-off,fuzzy:88.88888888888889,"In the course of defining new integral parts for the future communication standard of 6G [1,2], the main directions are the integration of short-range, cellular and satellite communication, new signal processing methods as well as new materials and components [3]. Besides that, one of the main advancements envisioned in the 6G era is the realization of simultaneous communication and sensing, often referred to as integrated sensing and communication (ISAC) systems [4]. ISAC systems are defined as systems that, by sharing the time, the waveforms, or the hardware, can perform the tasks of communication and sensing in parallel with only minimal performance degradation of the individual tasks [4,5]. As the utilized frequency spectra in the envisioned 6G systems are increasingly extending towards the mm (30-300 GHz) and to the THz (0,3 THz – 30 THz) wave ranges [6], also the research activities in realizing ISAC systems in these frequency ranges rose remarkably in the last years. [5] discusses the realization of such a ISAC system in the mm wave range, where the task of performing radio detection and ranging (radar) is combined with the communication of data to potential receivers. In that work, it is shown that both functionalities can be performed with the same hardware and the existing tradeoff between these two functionalities is discussed. For further details on such joint radar/communications systems, please see [7].",13,13,Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller > I. INTRODUCTION,"### I. INTRODUCTION

In the course of defining new integral parts for the future communication standard of 6G [1,2], the main directions are the integration of short-range, cellular and satellite communication, new signal processing methods as well as new materials and components [3]. Besides that, one of the main advancements envisioned in the 6G era is the realization of simultaneous communication and sensing, often referred to as integrated sensing and communication (ISAC) systems [4]. ISAC systems are defined as systems that, by sharing the time, the waveforms, or the hardware, can perform the tasks of communication and sensing in parallel with only minimal performance degradation of the individual tasks [4,5]. As the utilized frequency spectra in the envisioned 6G systems are increasingly extending towards the mm (30-300 GHz) and to the THz (0,3 THz – 30 THz) wave ranges [6], also t",INDIRECT,INDIRECT,"The text discusses the integration of communication and sensing in 6G systems, which is related to the concept of coupling tradeoff, but does not explicitly mention the tradeoff between coupling parameters.",llama-3.3-70b-versatile
O_ISAC_055,markdown,data/proc_markdowns/O_ISAC_055/O_ISAC_055/O_ISAC_055.md,data/proc_markdowns/O_ISAC_055/O_ISAC_055/O_ISAC_055.md,2E,coupling_tradeoff,trade-off,lexical,"*Abstract*— Integrated sensing and communication (ISAC) is a crucial component of future wireless networks, with optical ISAC regarded as a promising complement to its radio-frequency counterpart. In this letter, an ISAC scheme combining linear frequency modulation (LFM) and continuous phase modulation (CPM) is proposed for free space optics. The generalized intermediate frequency, the direct-current bias, and the Hilbert transform are adopted to make the complex LFM-CPM signal compatible with optical intensity modulation and direct detection. Additionally, various performance metrics are derived theoretically to establish an optimization problem that reveals the trade-off between communication and sensing. Furthermore, numerical simulations demonstrate the simultaneous communication and sensing abilities of LFM-CPM and reveal its superiority over other constant-modulus signal.",9,9,Free Space Optical Integrated Sensing and Communication Based on LFM and CPM,"Yunfeng We[n](https://orcid.org/0009-0000-9708-6012) , Fang Yan[g](https://orcid.org/0000-0003-3575-5086) , *Senior Member, IEEE*, Jian Song [,](https://orcid.org/0000-0002-6066-9510) *Fellow, IEEE*, and Zhu Han [,](https://orcid.org/0000-0002-6606-5822) *Fellow, IEEE*

*Abstract*— Integrated sensing and communication (ISAC) is a crucial component of future wireless networks, with optical ISAC regarded as a promising complement to its radio-frequency counterpart. In this letter, an ISAC scheme combining linear frequency modulation (LFM) and continuous phase modulation (CPM) is proposed for free space optics. The generalized intermediate frequency, the direct-current bias, and the Hilbert transform are adopted to make the complex LFM-CPM signal compatible with optical intensity modulation and direct detection. Additionally, various performance metrics are derived theoretically to establis",NONE,NONE,"The text discusses integrated sensing and communication (ISAC) and a proposed scheme combining linear frequency modulation (LFM) and continuous phase modulation (CPM) for free space optics, but does not provide explicit or indirect support for the concept of coupling tradeoff.",llama-3.3-70b-versatile
O_ISAC_055,markdown,data/proc_markdowns/O_ISAC_055/O_ISAC_055/O_ISAC_055.md,data/proc_markdowns/O_ISAC_055/O_ISAC_055/O_ISAC_055.md,2E,coupling_tradeoff,trade-off,lexical,"<span id=""page-0-10""></span><span id=""page-0-9""></span><span id=""page-0-3""></span><span id=""page-0-2""></span><span id=""page-0-0""></span>In this letter, we propose a novel optical ISAC scheme based on the modified LFM-CPM signal, which is compatible with the optical IM/DD scheme. Moreover, different performance metrics of the proposed scheme are derived, and an optimization problem for system parameters is established and solved. Meanwhile, numerical simulations demonstrate the simultaneous communication and sensing abilities of the proposed scheme and reveal the trade-off between communication and sensing functionalities in system parameters. In consequence, the proposed scheme provides insights into the optimal waveform design for optical ISAC under the constant-modulus constraint.",33,33,"Free Space Optical Integrated Sensing and Communication Based on LFM and CPM > <span id=""page-0-1""></span>I. INTRODUCTION","<span id=""page-0-8""></span><span id=""page-0-7""></span><span id=""page-0-6""></span>Linear frequency modulation (LFM) is widely adopted by radar systems, and therefore numerous radio-frequencybased ISAC schemes have been proposed based on LFM. An LFM signal can be modulated by a minimum shift keying (MSK) signal to provide simultaneous communication and sensing abilities, at the expense of a deteriorated ambiguity function [\[8\]. A](#page-4-7)dditionally, MSK can be further extended to continuous phase modulation (CPM), which can be adopted to generate high-resolution images for airborne radars [\[9\].](#page-4-8) The LFM-CPM signal can be viewed as a generalization of constant-modulus signal like LFM and CPM, providing higher power efficiency than non-constant-modulus signal like quadrature amplitude modulation [\[10\],](#page-4-9) [\[11\]. N](#page-4-10)onetheless, LFM-CPM is a double-si",INDIRECT,INDIRECT,"The text discusses the concept of coupling tradeoff in the context of optical ISAC schemes, LFM signals, and CPM, but does not explicitly mention the tradeoff between coupling efficiency and other performance metrics.",llama-3.3-70b-versatile
