paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_001,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The snippet discusses a VLC CE-OFDM receiver and the conversion of an optical signal to an electrical signal, but does not mention photonic THz explicitly.","At the receiver, the optical signal is first detected by a photodiode and converted into an electrical signal. This analog waveform, which corresponds to the bandpass signal, given by:",82,82,Modulation Strategies for Robust Optical Wireless Communications and Sensing in 6G > I. INTRODUCTION > B. VLC CE-OFDM Receiver,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_001,4B,hybrid,fibre optic wireless,fuzzy:85.0,NONE,"The concept 'hybrid' is not mentioned in the given snippet, which discusses CE-OFDM and its advantages in VLC systems, but does not reference hybrid systems or technologies.","In summary, CE-OFDM emerges as a compelling waveform for VLC systems in 6G, offering advantages in both communication robustness and potential for localization. Its constant-envelope nature ensures compatibility with nonlinear optical front-ends, while its favorable ambiguity function properties support high-resolution sensing. These attributes make CE-OFDM a strong candidate for integrated communication and sensing tasks in future optical wireless networks.",128,128,III. VLC CE-OFDM PERFORMANCE ASSESSMENT > V. CONCLUSION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_001,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,wireless_vlc,json,DIRECT,,,False
O_ISAC_002,4B,fiber,fiber,lexical,INDIRECT,"The concept 'fiber' is related to the context through the mention of 'THz wireless connections with fiber', indicating an indirect connection between the concept and the context.","The growing complexity of the electromagnetic environment has heightened the need for reliable connectivity in wireless networks, leading to increased interest in integrated sensing and communication (ISAC) technologies [1]. Recent advancements in photonic integrated circuits and digital signal processing (DSP) have been pivotal in expanding the deployment of wireless communication and sensing across a diverse array of hardware platforms. Operating in the terahertz (THz) range (0.1-10 THz) offers significant advantages due to its broad spectrum, which meets the high-capacity communication and precise sensing requirements of ISAC applications [2]. Progress in THz communication and sensing has achieved communication rates exceeding 100 Gbps and radar sensing with millimeter-level resolution [3]. Photonics-based THz solutions are particularly advantageous, as they utilize the unique properties of broadband photonic devices, providing substantial bandwidth while minimizing susceptibility to electromagnetic interference [4]. The integration of photonic technologies into THz systems greatly enhances ISAC capabilities. By linking THz wireless connections with fiber-optic networks, these systems achieve greatly improved communication and sensing performance [5-11]. The benefits of photonic devices and advanced signal processing are crucial for the effective deployment of ISAC applications.",15,15,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,4B,fiber,fiber,lexical,DIRECT,"The concept 'fiber' is directly mentioned in the context through phrases such as 'W-band fiber-wireless link' and 'THz-over-fiber system', establishing a direct connection between the concept and the context.","- [5] M. Lei et al., ""Integration of sensing and communication in a W-band fiber-wireless link enabled by electromagnetic polarization multiplexing,"" J. Lightw. Technol. **41**, 7128-7138 (2023).",65,65,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_002,4B,fiber,fiber,lexical,DIRECT,"Similar to the previous snippet, the concept 'fiber' is directly mentioned in the context through phrases such as 'W-band fiber-wireless link' and 'THz-over-fiber system', establishing a direct connection between the concept and the context.","- [6] B. Dong et al., ""Photonic-based W-band integrated sensing and communication system with flexible time-frequency division multiplexed waveforms for fiber-wireless network,"" J. Lightw. Technol. **42**, 1281-1295 (2024).",66,66,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_002,4B,fiber,fiber,lexical,DIRECT,"This snippet mentions 'fiber-wireless link' and 'THz-over-fiber system', directly discussing the concept of fiber in relation to THz communication and sensing.","- [7] L. Li et al., ""THz-over-fiber system with orthogonal chirp division multiplexing for integrated sensing and communication,"" J. Lightw. Technol. **42**, 176-183 (2024).",67,67,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_002,4B,fso,FSO communication,fuzzy:88.23529411764706,NONE,The text does not mention the concept 'fso' explicitly or implicitly.,"The growing complexity of the electromagnetic environment has heightened the need for reliable connectivity in wireless networks, leading to increased interest in integrated sensing and communication (ISAC) technologies [1]. Recent advancements in photonic integrated circuits and digital signal processing (DSP) have been pivotal in expanding the deployment of wireless communication and sensing across a diverse array of hardware platforms. Operating in the terahertz (THz) range (0.1-10 THz) offers significant advantages due to its broad spectrum, which meets the high-capacity communication and precise sensing requirements of ISAC applications [2]. Progress in THz communication and sensing has achieved communication rates exceeding 100 Gbps and radar sensing with millimeter-level resolution [3]. Photonics-based THz solutions are particularly advantageous, as they utilize the unique properties of broadband photonic devices, providing substantial bandwidth while minimizing susceptibility to electromagnetic interference [4]. The integration of photonic technologies into THz systems greatly enhances ISAC capabilities. By linking THz wireless connections with fiber-optic networks, these systems achieve greatly improved communication and sensing performance [5-11]. The benefits of photonic devices and advanced signal processing are crucial for the effective deployment of ISAC applications.",15,15,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,fso,FSO communication,fuzzy:88.23529411764706,NONE,The text does not mention the concept 'fso' explicitly or implicitly.,"The photonic THz-ISAC system needs to effectively balance target sensing and information transmission, each imposing distinct requirements on waveform modulation, transmission power, and bandwidth. Consequently, waveform design must integrate these considerations. Communication waveforms can be classified into singlecarrier and multi-carrier types. Multi-carrier waveforms, such as orthogonal frequency division multiplexing (OFDM), are prevalent in current wireless communication and sensing systems due to their design flexibility and ability to suppress frequency-selective fading [7]. In high-frequency millimeter-wave and terahertz systems, however, single-carrier waveforms emerge as more promising options [8]. The high directivity of terahertz antennas limits multipath effects, increasing coherent bandwidth and reducing frequency selectivity. Additionally, singlecarrier waveforms offer a lower peak-to-average power ratio compared to their multi-carrier counterparts, which mitigates power backoff effects in amplifiers. This is vital for improving average transmission power and overall efficiency in power-constrained photonic terahertz systems.",21,21,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,fso,FSO communication,fuzzy:87.5,NONE,The text does not mention the concept 'fso' explicitly or implicitly.,#### 4. Photonic THz Sensing enhanced Communications,39,39,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design** > 4. Photonic THz Sensing enhanced Communications,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,fso,FSO communication,fuzzy:94.11764705882352,NONE,The text does not mention the concept 'fso' explicitly or implicitly.,"Recent photonic THz-ISAC prototypes have achieved timing resolution at the nanosecond level and positioning resolution on a millimeter scale, highlighting their potential to enhance communication performance without the need for separate sensing devices. Using the proposed LFM-PSK waveform depicted in Fig. 1, a complementary LFM sensing signal—featuring an opposite chirp slope and fractional amplitude—is periodically inserted to compensate for communication performance, as shown in Fig. 3a [10]. Theoretical analysis confirms that this LFM pair exhibits quasi-orthogonality, which enables adaptive synchronization in both time and frequency domains. Through matched filtering and the fractional Fourier transform (FrFT), time and frequency synchronization (in Fig. 3b) have been achieved in a 20 Gbit/s wireless link with a minimal synchronization overhead of only 0.5% [10-11]. Additionally, this concurrent sensing signal can support multipath channel estimation using a frequency-domain",41,41,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design** > 4. Photonic THz Sensing enhanced Communications,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,fso,FSO communication,fuzzy:88.23529411764706,INDIRECT,"The provided context mentions various research papers and articles related to radar, communications, and terahertz systems, but does not directly mention 'fso' (free space optics). However, the topics discussed are related to the broader field of wireless communication and sensing, which includes free space optics. Therefore, the connection is indirect.","- [3] X. Yu et al., ""Photonic-wireless communication and sensing in the terahertz band,"" in Proc. OFC 2023, Paper W4J.1.",63,63,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,4B,vlc,VIS,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"The photonic THz-ISAC system needs to effectively balance target sensing and information transmission, each imposing distinct requirements on waveform modulation, transmission power, and bandwidth. Consequently, waveform design must integrate these considerations. Communication waveforms can be classified into singlecarrier and multi-carrier types. Multi-carrier waveforms, such as orthogonal frequency division multiplexing (OFDM), are prevalent in current wireless communication and sensing systems due to their design flexibility and ability to suppress frequency-selective fading [7]. In high-frequency millimeter-wave and terahertz systems, however, single-carrier waveforms emerge as more promising options [8]. The high directivity of terahertz antennas limits multipath effects, increasing coherent bandwidth and reducing frequency selectivity. Additionally, singlecarrier waveforms offer a lower peak-to-average power ratio compared to their multi-carrier counterparts, which mitigates power backoff effects in amplifiers. This is vital for improving average transmission power and overall efficiency in power-constrained photonic terahertz systems.",21,21,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,vlc,VIS,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"Photonic terahertz ISAC systems use integrated waveforms to enhance resource efficiency and overall performance, surpassing that of conventional waveforms. Despite these advancements, current ISAC demonstrations still underperform compared to separate, dedicated communication or sensing systems [9]. To address this gap, a multichannel photonic THz-ISAC system has been developed that combines integrated LFM with quadrature amplitude modulation (QAM) waveforms, as well as optical wavelength division multiplexing (WDM) techniques [9]. As shown in Fig. 2, the system uses the optical frequency comb's coherence (Fig. 2a) and applies a coherent fusion sensing algorithm (Fig. 2b), enabling simultaneous achievements of a high communication data rate, up to 120 Gbit/s, along with precise range resolution down to 2.5 mm.",33,33,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design** > 3. Photonic THz Coherent Fusion ISAC System,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,vlc,light,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"Recent photonic THz-ISAC prototypes have achieved timing resolution at the nanosecond level and positioning resolution on a millimeter scale, highlighting their potential to enhance communication performance without the need for separate sensing devices. Using the proposed LFM-PSK waveform depicted in Fig. 1, a complementary LFM sensing signal—featuring an opposite chirp slope and fractional amplitude—is periodically inserted to compensate for communication performance, as shown in Fig. 3a [10]. Theoretical analysis confirms that this LFM pair exhibits quasi-orthogonality, which enables adaptive synchronization in both time and frequency domains. Through matched filtering and the fractional Fourier transform (FrFT), time and frequency synchronization (in Fig. 3b) have been achieved in a 20 Gbit/s wireless link with a minimal synchronization overhead of only 0.5% [10-11]. Additionally, this concurrent sensing signal can support multipath channel estimation using a frequency-domain",41,41,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design** > 4. Photonic THz Sensing enhanced Communications,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,vlc,light,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"This paper presents advancements in photonic THz-ISAC systems, emphasizing integrated waveform design, coherent fusion processing, and communication enhancements through sensing. The demonstrations highlight the exceptional performance achievable with THz photonics, underscoring its potential for ISAC applications.",53,53,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **5. Conclusions**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,vlc,light,lexical,NONE,"The provided snippet does not mention 'vlc' and appears to be related to terahertz communications, photonics, and fiber-wireless links, which are unrelated to the concept of vlc.","- [5] M. Lei et al., ""Integration of sensing and communication in a W-band fiber-wireless link enabled by electromagnetic polarization multiplexing,"" J. Lightw. Technol. **41**, 7128-7138 (2023).",65,65,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,4B,photonic_thz,photonic terahertz,lexical,DIRECT,"The snippet explicitly mentions 'Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems', directly referencing the concept of photonic_thz.",# **Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems**,5,5,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_002,4B,photonic_thz,photonic terahertz,lexical,DIRECT,"The snippet mentions 'photonic terahertz technologies', directly referencing the concept of photonic_thz in the context of integrated sensing and communication systems.","**Abstract:** This paper explores the role of photonic terahertz technologies in integrated sensing and communication systems, focusing on integrated waveform design, optical processing, and algorithms to enhance communication capabilities and sensing performance. © 2025 The Author(s)",11,11,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_002,4B,photonic_thz,photonic thz,lexical,DIRECT,"The snippet directly discusses photonic THz technologies, their advantages, and applications in ISAC systems.","Despite the development of various THz-ISAC systems utilizing multi-dimensional multiplexing, challenges remain, including high hardware costs and a lack of additional integration gains [5-6]. These issues limit the synergy between communication and sensing, underscoring the need for new waveform and system design research that optimally aligns time and frequency resources to enhance ISAC system performance [12]. This paper overviews the vital role of photonic THz technologies in ISAC systems, with a focus on key areas such as integrated waveform design, optical coherent fusion processing for THz ISAC systems, and the development of algorithms and system designs that use photonic THz sensing to enhance communication capabilities.",17,17,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_002,4B,photonic_thz,photonic thz,lexical,DIRECT,"The snippet directly discusses photonic THz ISAC waveform design, optical coherent fusion processing, and algorithms for THz ISAC systems.",### **2. Photonic THz ISAC Waveform Design**,19,19,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_002,4B,photonic_thz,photonic thz,lexical,DIRECT,"The snippet directly discusses 'photonic THz' in the context of photonic THz-ISAC system waveform design, indicating a direct relationship.","The photonic THz-ISAC system needs to effectively balance target sensing and information transmission, each imposing distinct requirements on waveform modulation, transmission power, and bandwidth. Consequently, waveform design must integrate these considerations. Communication waveforms can be classified into singlecarrier and multi-carrier types. Multi-carrier waveforms, such as orthogonal frequency division multiplexing (OFDM), are prevalent in current wireless communication and sensing systems due to their design flexibility and ability to suppress frequency-selective fading [7]. In high-frequency millimeter-wave and terahertz systems, however, single-carrier waveforms emerge as more promising options [8]. The high directivity of terahertz antennas limits multipath effects, increasing coherent bandwidth and reducing frequency selectivity. Additionally, singlecarrier waveforms offer a lower peak-to-average power ratio compared to their multi-carrier counterparts, which mitigates power backoff effects in amplifiers. This is vital for improving average transmission power and overall efficiency in power-constrained photonic terahertz systems.",21,21,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_002,4B,hybrid,fiber-wireless,lexical,INDIRECT,"The concept 'hybrid' is not explicitly mentioned in the context, but the references provided discuss the integration of sensing and communication in various systems, such as photonic-wireless communication and terahertz communications, which can be inferred as a hybrid approach.","- [5] M. Lei et al., ""Integration of sensing and communication in a W-band fiber-wireless link enabled by electromagnetic polarization multiplexing,"" J. Lightw. Technol. **41**, 7128-7138 (2023).",65,65,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,4B,hybrid,fiber-wireless,lexical,INDIRECT,"Similar to the first snippet, the concept 'hybrid' is not directly mentioned, but the references discuss integrated sensing and communication systems, such as photonic-based W-band integrated sensing and communication systems, which can be considered as a hybrid approach.","- [6] B. Dong et al., ""Photonic-based W-band integrated sensing and communication system with flexible time-frequency division multiplexed waveforms for fiber-wireless network,"" J. Lightw. Technol. **42**, 1281-1295 (2024).",66,66,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_003,4B,fso,FSO communication,fuzzy:88.23529411764706,INDIRECT,"The concept of fso (free space optics) is not directly mentioned, but the context discusses visible light communication (VLC), which is related to fso.","Rapid development of intelligent transportation systems (ITS) has led to advancements in vehicle-to-vehicle (V2V) communication technology, which is crucial for improving road safety and traffic efficiency. V2V communication enables vehicles to exchange real-time information about their status and surroundings for better decision-making on the road. Integrated Sensing and Communication (ISAC) technology is considered as a potential technology of the sixth generation (6G) [1]. The application of ISAC technology in V2V systems improves the intelligence of vehicular networks, allowing them not only to communicate but also to collect and analyze data about their environment. In various communication technologies such as sub-6 GHz [2], ultra-wideband (UWB), millimeter wave, terahertz (THz), infrared (IR), and visible light, visible light communication (VLC) is particularly promising, as it uses LED lights for high-speed data transmission and precise detection. VLC offers high bandwidth, low latency, and strong resistance to electromagnetic interference, making it ideal for vehicle environments [3]. In addition, its easy deployment is facilitated by the widespread availability of visible-light illumination. Thus, the visible light spectrum is a valuable resource for ISAC system applications [4].",15,15,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,4B,fso,FSO communication,fuzzy:88.23529411764706,INDIRECT,"Similar to the first snippet, the concept of fso is not directly mentioned, but the context discusses VLC, which is related to fso.","In recent years, visible light has found extensive applications in sensing fields, particularly in visible light positioning (VLP) and scatterer sensing. In particular, Ma et al. in [5] explored the backshot VLC and retroreflective visible light communication and positioning (R-VLCP) systems, while Shao et al. in [6] developed a return channel model for return visible light communication and positioning. Zhang et al. in [7] explored the NLoS (Non-Line-of-Sight) optical channels formed by reflections from the ground or objects to establish an integrated channel model for simultaneous communication and sensing. Most of the above are characterization and modeling of ISAC channels in indoor VLC, and the studies focus on characterizing ISAC channels using echo patterns. While the research on sensing integrated channel for outdoor visible light communication is still at an early stage, the research on VLC channel in V2V scenarios has been very extensive, but the research on sensing channel is relatively limited, especially the different sensing modes with different positions of transmitter (TX) and sensing receiver (RXS), and the sensing channel involves the TX-Target-RXS link, which is very different from the communication channel in terms of characterization. Therefore, when analyzing the visible-based ISAC channel characteristics according to some of the existing channel study methods [8], key factors such as large-scale fading, Doppler effects, multipath effects such as LoS (lineof-sight) and NLoS composition, scattering, and reflection must be considered. By comprehensively considering these factors, the signal propagation characteristics under different environmental conditions can be better understood, and the reliability, accuracy, and energy efficiency of ISAC system in complex scenes can be improved.",17,17,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
