paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_001,5A,json:tradeoff_eligibility,,json,DIRECT,Structured metric-eligibility summary,,,,,scenario_level[*].comm_metrics/sensing_metrics/tradeoff,"{""n_scenarios"": 1, ""n_rate"": 1, ""n_drmin_eligible"": 1, ""n_dz_eligible"": 0, ""n_sigma_r"": 1, ""n_crb"": 1, ""n_crq_eligible"": 1, ""n_plane_mixed"": 1, ""n_imdd_osnr_conflict"": 0}",json,DIRECT,,,False
O_ISAC_002,5A,trade-off,balance,lexical,DIRECT,"The snippet directly mentions the need to 'effectively balance target sensing and information transmission', which implies a trade-off between the two.","The photonic THz-ISAC system needs to effectively balance target sensing and information transmission, each imposing distinct requirements on waveform modulation, transmission power, and bandwidth. Consequently, waveform design must integrate these considerations. Communication waveforms can be classified into singlecarrier and multi-carrier types. Multi-carrier waveforms, such as orthogonal frequency division multiplexing (OFDM), are prevalent in current wireless communication and sensing systems due to their design flexibility and ability to suppress frequency-selective fading [7]. In high-frequency millimeter-wave and terahertz systems, however, single-carrier waveforms emerge as more promising options [8]. The high directivity of terahertz antennas limits multipath effects, increasing coherent bandwidth and reducing frequency selectivity. Additionally, singlecarrier waveforms offer a lower peak-to-average power ratio compared to their multi-carrier counterparts, which mitigates power backoff effects in amplifiers. This is vital for improving average transmission power and overall efficiency in power-constrained photonic terahertz systems.",21,21,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_002,5A,trade-off,compromise,fuzzy:90.0,DIRECT,"The snippet is almost identical to the first one and also directly mentions the need to 'effectively balance target sensing and information transmission', implying a trade-off.","We have proposed a radar-centric waveform that combines linear frequency modulation (LFM) with phase shift keying (PSK) [8], i.e. LFM-PSK waveform. Through theoretical analysis, we derive key sensing metrics for the LFM-PSK waveform, including range resolution, peak sidelobe ratio (PSLR), and Cramér-Rao lower bound (CRLB). Our theoretical findings are supported by a proof-of-concept experiment, where we achieve a PSLR of 20.9 dB and a range resolution of 1.3 cm, along with a data transmission rate of 6 Gbit/s over a 1-meter wireless link. We also experimentally confirm a ~6 dB PSLR improvement associated with the increased data rate, without compromising range resolution.",23,23,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_002,5A,trade-off,trade-off,fuzzy:88.88888888888889,INDIRECT,"The concept of trade-off is mentioned in the context of a research paper title, indicating a discussion or analysis of trade-offs, but it is not a direct statement or definition of the concept itself.","- [12] Y. Xiong et al., ""On the fundamental tradeoff of integrated sensing and communications under Gaussian channels,"" IEEE Trans. Inf. Theory **69**, 5723-5751 (2023).",72,72,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **Acknowledgments** > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,NONE,"The snippet does not mention communication-centric objectives directly, it appears to be an introduction to authors and institutions.",# **Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems**,5,5,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,NONE,"The snippet does not mention communication-centric objectives directly, it appears to be an abstract and introduction to the paper without specific details on objectives.","**Abstract:** This paper explores the role of photonic terahertz technologies in integrated sensing and communication systems, focusing on integrated waveform design, optical processing, and algorithms to enhance communication capabilities and sensing performance. © 2025 The Author(s)",11,11,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,INDIRECT,"The snippet discusses the integration of photonic technologies into terahertz systems for enhanced ISAC capabilities, which implies a communication-centric objective but does not explicitly state it as the primary goal.","The growing complexity of the electromagnetic environment has heightened the need for reliable connectivity in wireless networks, leading to increased interest in integrated sensing and communication (ISAC) technologies [1]. Recent advancements in photonic integrated circuits and digital signal processing (DSP) have been pivotal in expanding the deployment of wireless communication and sensing across a diverse array of hardware platforms. Operating in the terahertz (THz) range (0.1-10 THz) offers significant advantages due to its broad spectrum, which meets the high-capacity communication and precise sensing requirements of ISAC applications [2]. Progress in THz communication and sensing has achieved communication rates exceeding 100 Gbps and radar sensing with millimeter-level resolution [3]. Photonics-based THz solutions are particularly advantageous, as they utilize the unique properties of broadband photonic devices, providing substantial bandwidth while minimizing susceptibility to electromagnetic interference [4]. The integration of photonic technologies into THz systems greatly enhances ISAC capabilities. By linking THz wireless connections with fiber-optic networks, these systems achieve greatly improved communication and sensing performance [5-11]. The benefits of photonic devices and advanced signal processing are crucial for the effective deployment of ISAC applications.",15,15,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,INDIRECT,"Similar to snippet 2, this snippet discusses advancements and applications of photonic terahertz integrated sensing and communication systems, implying communication-centric objectives without directly stating them as the main focus.","Despite the development of various THz-ISAC systems utilizing multi-dimensional multiplexing, challenges remain, including high hardware costs and a lack of additional integration gains [5-6]. These issues limit the synergy between communication and sensing, underscoring the need for new waveform and system design research that optimally aligns time and frequency resources to enhance ISAC system performance [12]. This paper overviews the vital role of photonic THz technologies in ISAC systems, with a focus on key areas such as integrated waveform design, optical coherent fusion processing for THz ISAC systems, and the development of algorithms and system designs that use photonic THz sensing to enhance communication capabilities.",17,17,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,INDIRECT,"The snippet discusses waveform design for photonic THz-ISAC systems, focusing on balancing target sensing and information transmission. While it emphasizes the importance of effective communication, the primary objective is not directly centered on communication but rather on integrating sensing and communication considerations, making it an indirect reference to a communication-centric objective.","The photonic THz-ISAC system needs to effectively balance target sensing and information transmission, each imposing distinct requirements on waveform modulation, transmission power, and bandwidth. Consequently, waveform design must integrate these considerations. Communication waveforms can be classified into singlecarrier and multi-carrier types. Multi-carrier waveforms, such as orthogonal frequency division multiplexing (OFDM), are prevalent in current wireless communication and sensing systems due to their design flexibility and ability to suppress frequency-selective fading [7]. In high-frequency millimeter-wave and terahertz systems, however, single-carrier waveforms emerge as more promising options [8]. The high directivity of terahertz antennas limits multipath effects, increasing coherent bandwidth and reducing frequency selectivity. Additionally, singlecarrier waveforms offer a lower peak-to-average power ratio compared to their multi-carrier counterparts, which mitigates power backoff effects in amplifiers. This is vital for improving average transmission power and overall efficiency in power-constrained photonic terahertz systems.",21,21,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction** > **2. Photonic THz ISAC Waveform Design**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_002,5A,joint design operating point,operating point,fuzzy:86.66666666666667,NONE,"The provided snippet does not mention the concept of 'joint design operating point' directly or indirectly. It discusses the integration of sensing and communication technologies, advancements in photonic integrated circuits, and the benefits of operating in the terahertz range, but does not relate to the concept in question.","The growing complexity of the electromagnetic environment has heightened the need for reliable connectivity in wireless networks, leading to increased interest in integrated sensing and communication (ISAC) technologies [1]. Recent advancements in photonic integrated circuits and digital signal processing (DSP) have been pivotal in expanding the deployment of wireless communication and sensing across a diverse array of hardware platforms. Operating in the terahertz (THz) range (0.1-10 THz) offers significant advantages due to its broad spectrum, which meets the high-capacity communication and precise sensing requirements of ISAC applications [2]. Progress in THz communication and sensing has achieved communication rates exceeding 100 Gbps and radar sensing with millimeter-level resolution [3]. Photonics-based THz solutions are particularly advantageous, as they utilize the unique properties of broadband photonic devices, providing substantial bandwidth while minimizing susceptibility to electromagnetic interference [4]. The integration of photonic technologies into THz systems greatly enhances ISAC capabilities. By linking THz wireless connections with fiber-optic networks, these systems achieve greatly improved communication and sensing performance [5-11]. The benefits of photonic devices and advanced signal processing are crucial for the effective deployment of ISAC applications.",15,15,**Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_002,5A,json:tradeoff_eligibility,,json,DIRECT,Structured metric-eligibility summary,,,,,scenario_level[*].comm_metrics/sensing_metrics/tradeoff,"{""n_scenarios"": 1, ""n_rate"": 1, ""n_drmin_eligible"": 1, ""n_dz_eligible"": 0, ""n_sigma_r"": 1, ""n_crb"": 1, ""n_crq_eligible"": 1, ""n_plane_mixed"": 1, ""n_imdd_osnr_conflict"": 0}",json,DIRECT,,,False
O_ISAC_003,5A,trade-off,exchange,lexical,INDIRECT,"The concept of trade-off is not explicitly mentioned, but the discussion of various communication technologies and their characteristics implies a comparison of their advantages and disadvantages, which is a form of indirect trade-off analysis.","Rapid development of intelligent transportation systems (ITS) has led to advancements in vehicle-to-vehicle (V2V) communication technology, which is crucial for improving road safety and traffic efficiency. V2V communication enables vehicles to exchange real-time information about their status and surroundings for better decision-making on the road. Integrated Sensing and Communication (ISAC) technology is considered as a potential technology of the sixth generation (6G) [1]. The application of ISAC technology in V2V systems improves the intelligence of vehicular networks, allowing them not only to communicate but also to collect and analyze data about their environment. In various communication technologies such as sub-6 GHz [2], ultra-wideband (UWB), millimeter wave, terahertz (THz), infrared (IR), and visible light, visible light communication (VLC) is particularly promising, as it uses LED lights for high-speed data transmission and precise detection. VLC offers high bandwidth, low latency, and strong resistance to electromagnetic interference, making it ideal for vehicle environments [3]. In addition, its easy deployment is facilitated by the widespread availability of visible-light illumination. Thus, the visible light spectrum is a valuable resource for ISAC system applications [4].",15,15,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,5A,trade-off,exchange,fuzzy:87.5,INDIRECT,"The comparison of mono-static and bi-static sensing methods and their performance characteristics, such as RMS DS, implies a trade-off between the two approaches, with bi-static sensing offering better performance at longer distances.","value µ = 0.21. Because for the target channel, which itself has fewer propagation paths, coupled with that the relative distance between TX and target remains constant, while only the Target-RXS distance changes, the multipath variation is relatively reduced compared to the change of TX-RXS of the background channel. The attenuation effect of the propagation of the target signal may be more pronounced with the increase of the Target-RXS distance, especially in longdistance transmissions, where the power of the target signal is diminished, leading to a reduction in RMS DS.",172,172,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > D. RMS DS,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,5A,power allocation,power allocation,lexical,INDIRECT,"The concept of power allocation is related to the context through references [5], which discusses optimal power allocation for integrated visible light positioning and communication systems. However, the context itself does not directly discuss power allocation, making the relationship indirect.","- [5] S. Ma, R. Yang, B. Li, Y. Chen, H. Li, Y. Wu, M. Safari, S. Li, and N. Al-Dhahir, ""Optimal power allocation for integrated visible light positioning and communication system with a single led-lamp,"" *IEEE Transactions on Communications*, vol. 70, no. 10, pp. 6734–6747, 2022.",190,190,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,NONE,"The text primarily focuses on the technical aspects of visible light-based integrated sensing and communication (ISAC) channel characteristics in a vehicle-to-vehicle (V2V) scenario, without directly addressing communication-centric objectives.","*Abstract*—In this paper, we investigate the visible light-based integrated sensing and communication (ISAC) channel characteristics in a vehicle-to-vehicle (V2V) scenario, focusing on monostatic sensing and bi-static sensing modes. The ISAC channel is divided into a target channel and a background channel. The channel impulse response (CIR) at different distances, as well as the fading characteristics, multipath correlation, and delay spread of the channel within the effective sensing distance in the two sensing modes are investigated by ray tracing simulation. The results show that with the increase of distance, the target channel received power ratio of mono-static sensing decreases by 30%, while the received power ratio of bi-static sensing is stable at about 1.06%, the target channel fading of monostatic sensing is faster than that of bi-static sensing. In addition, the linear fit coefficient of the root mean square (RMS) delay spread (DS) values for mono-static sensing is positive with a mean value of 2.95 which is greater than the mean value of 0.32 for the RMS DS values for bi-static sensing, while the linear fit coefficient of the RMS DS values for bi-static sensing is negative. Overall, the bi-static sensing system outperforms at longer distances, has a more stable target signal received power ratio, better handling target signals and background noise, reducing signal RMS DS, and improving transmission quality and anti-interference capabilities, indicating the advantages of bi-static sensing in V2V scenarios using visible light-based ISAC.",9,9,Analysis of Visible Light-Based ISAC Channel Characteristics in a V2V Scenario,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_003,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,INDIRECT,"The passage discusses the application of Integrated Sensing and Communication (ISAC) technology in V2V systems, which improves the intelligence of vehicular networks by enabling them to communicate and collect data, indirectly relating to communication-centric objectives.","Rapid development of intelligent transportation systems (ITS) has led to advancements in vehicle-to-vehicle (V2V) communication technology, which is crucial for improving road safety and traffic efficiency. V2V communication enables vehicles to exchange real-time information about their status and surroundings for better decision-making on the road. Integrated Sensing and Communication (ISAC) technology is considered as a potential technology of the sixth generation (6G) [1]. The application of ISAC technology in V2V systems improves the intelligence of vehicular networks, allowing them not only to communicate but also to collect and analyze data about their environment. In various communication technologies such as sub-6 GHz [2], ultra-wideband (UWB), millimeter wave, terahertz (THz), infrared (IR), and visible light, visible light communication (VLC) is particularly promising, as it uses LED lights for high-speed data transmission and precise detection. VLC offers high bandwidth, low latency, and strong resistance to electromagnetic interference, making it ideal for vehicle environments [3]. In addition, its easy deployment is facilitated by the widespread availability of visible-light illumination. Thus, the visible light spectrum is a valuable resource for ISAC system applications [4].",15,15,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,INDIRECT,"Similar to snippet 1, this passage also discusses the application of ISAC technology in V2V systems, highlighting its potential for improving road safety and traffic efficiency through enhanced communication and data collection, indirectly relating to communication-centric objectives.","In recent years, visible light has found extensive applications in sensing fields, particularly in visible light positioning (VLP) and scatterer sensing. In particular, Ma et al. in [5] explored the backshot VLC and retroreflective visible light communication and positioning (R-VLCP) systems, while Shao et al. in [6] developed a return channel model for return visible light communication and positioning. Zhang et al. in [7] explored the NLoS (Non-Line-of-Sight) optical channels formed by reflections from the ground or objects to establish an integrated channel model for simultaneous communication and sensing. Most of the above are characterization and modeling of ISAC channels in indoor VLC, and the studies focus on characterizing ISAC channels using echo patterns. While the research on sensing integrated channel for outdoor visible light communication is still at an early stage, the research on VLC channel in V2V scenarios has been very extensive, but the research on sensing channel is relatively limited, especially the different sensing modes with different positions of transmitter (TX) and sensing receiver (RXS), and the sensing channel involves the TX-Target-RXS link, which is very different from the communication channel in terms of characterization. Therefore, when analyzing the visible-based ISAC channel characteristics according to some of the existing channel study methods [8], key factors such as large-scale fading, Doppler effects, multipath effects such as LoS (lineof-sight) and NLoS composition, scattering, and reflection must be considered. By comprehensively considering these factors, the signal propagation characteristics under different environmental conditions can be better understood, and the reliability, accuracy, and energy efficiency of ISAC system in complex scenes can be improved.",17,17,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_003,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,NONE,"This snippet appears to be a conference announcement or a table of contents, and does not contain any information related to communication-centric objectives.",### 2025 IEEE Wireless Communications and Networking Conference (WCNC): 2025 IEEE Wireless Communications and Networking Conference (WCNC) Works Workshops hops,23,23,I. INTRODUCTION > 2025 IEEE Wireless Communications and Networking Conference (WCNC): 2025 IEEE Wireless Communications and Networking Conference (WCNC) Works Workshops hops,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_003,5A,communication-centric objective,interaction goal,fuzzy:87.5,NONE,The provided snippet discusses a channel model for Integrated Sensing and Communication (ISAC) and does not directly relate to a communication-centric objective.,"The current framework of the ISAC channel model in 3GPP is defined as consisting of two parts: the target channel and the background channel [11]. Specifically, the interaction of a deterministic target on the received signal is modeled by the target-specific channel, while the interaction of the environment other than the target on the received signal is modeled by the background channel. The background channel includes all effects of unintended objects, i.e., environmental targets and clutter. It has also been shown in some existing ISAC channel modeling studies that it is a superposition of the target and background channels [12]–[14]. The 3GPP framework can be expressed by the following equation:",77,77,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_003,5A,json:tradeoff_eligibility,,json,DIRECT,Structured metric-eligibility summary,,,,,scenario_level[*].comm_metrics/sensing_metrics/tradeoff,"{""n_scenarios"": 2, ""n_rate"": 2, ""n_drmin_eligible"": 2, ""n_dz_eligible"": 0, ""n_sigma_r"": 2, ""n_crb"": 2, ""n_crq_eligible"": 2, ""n_plane_mixed"": 2, ""n_imdd_osnr_conflict"": 2}",json,DIRECT,,,False
O_ISAC_004,5A,communication-centric objective,communication aim,fuzzy:86.66666666666667,NONE,"The snippet does not mention any communication-centric objective, it appears to be a list of authors.",# Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication,5,5,Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_004,5A,communication-centric objective,communication aim,fuzzy:88.23529411764706,INDIRECT,"The snippet mentions telecommunication and transmission rate, which is related to communication, but it does not explicitly state a communication-centric objective.",Keywords—*Optical fiber sensor; Telecommunication; Adiabatic-tapered fiber*,13,13,Adiabatic-tapered few-mode-fiber-based system for integrating optical fiber sensing and telecommunication,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
